variable,x,y
bio_asc_09,109.7,0.3234074115753174
bio_asc_09,110.0672,0.3234074115753174
bio_asc_09,110.4344,0.3234074115753174
bio_asc_09,110.80160000000001,0.3234074115753174
bio_asc_09,111.1688,0.3234074115753174
bio_asc_09,111.536,0.3234074115753174
bio_asc_09,111.9032,0.3234074115753174
bio_asc_09,112.27040000000001,0.3234074115753174
bio_asc_09,112.6376,0.3234074115753174
bio_asc_09,113.0048,0.3234074115753174
bio_asc_09,113.372,0.3234074115753174
bio_asc_09,113.73920000000001,0.3234074115753174
bio_asc_09,114.10640000000001,0.3234074115753174
bio_asc_09,114.4736,0.3234074115753174
bio_asc_09,114.8408,0.3234074115753174
bio_asc_09,115.208,0.3234074115753174
bio_asc_09,115.57520000000001,0.3234074115753174
bio_asc_09,115.9424,0.3234074115753174
bio_asc_09,116.3096,0.3234074115753174
bio_asc_09,116.6768,0.3234074115753174
bio_asc_09,117.04400000000001,0.3234074115753174
bio_asc_09,117.41120000000001,0.3234074115753174
bio_asc_09,117.7784,0.3234074115753174
bio_asc_09,118.1456,0.3234074115753174
bio_asc_09,118.5128,0.3234074115753174
bio_asc_09,118.88000000000001,0.3234074115753174
bio_asc_09,119.2472,0.3234074115753174
bio_asc_09,119.6144,0.3234074115753174
bio_asc_09,119.9816,0.3234074115753174
bio_asc_09,120.34880000000001,0.3234074115753174
bio_asc_09,120.71600000000001,0.3234074115753174
bio_asc_09,121.0832,0.3234074115753174
bio_asc_09,121.4504,0.3234074115753174
bio_asc_09,121.8176,0.3234074115753174
bio_asc_09,122.18480000000001,0.3234074115753174
bio_asc_09,122.552,0.3234074115753174
bio_asc_09,122.9192,0.3234074115753174
bio_asc_09,123.2864,0.3234074115753174
bio_asc_09,123.65360000000001,0.3234074115753174
bio_asc_09,124.02080000000001,0.3234074115753174
bio_asc_09,124.388,0.3234074115753174
bio_asc_09,124.7552,0.3234074115753174
bio_asc_09,125.1224,0.3234444558620453
bio_asc_09,125.48960000000001,0.3235558867454529
bio_asc_09,125.8568,0.32366764545440674
bio_asc_09,126.224,0.32377973198890686
bio_asc_09,126.5912,0.323892205953598
bio_asc_09,126.95840000000001,0.32400500774383545
bio_asc_09,127.32560000000001,0.32411813735961914
bio_asc_09,127.6928,0.32423165440559387
bio_asc_09,128.06,0.3243454694747925
bio_asc_09,128.4272,0.32445967197418213
bio_asc_09,128.7944,0.32457420229911804
bio_asc_09,129.1616,0.3246890902519226
bio_asc_09,129.52880000000002,0.3248043358325958
bio_asc_09,129.89600000000002,0.3249199092388153
bio_asc_09,130.2632,0.32503584027290344
bio_asc_09,130.6304,0.32515212893486023
bio_asc_09,130.9976,0.3252687454223633
bio_asc_09,131.3648,0.325385719537735
bio_asc_09,131.732,0.32550305128097534
bio_asc_09,132.0992,0.32562074065208435
bio_asc_09,132.4664,0.3257387578487396
bio_asc_09,132.8336,0.32585713267326355
bio_asc_09,133.20080000000002,0.32597586512565613
bio_asc_09,133.568,0.32609492540359497
bio_asc_09,133.9352,0.32621437311172485
bio_asc_09,134.3024,0.326334148645401
bio_asc_09,134.6696,0.3264542818069458
