Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
4.30453E-5,9.252316582,0.139218373,0.477923628,0.068965517,0.178571429
4.40016E-5,9.500629548,0.141872364,0.47225537,0.068965517,0.178571429
4.48525E-5,9.754125663,0.144220152,0.466587112,0.068965517,0.178571429
4.55802E-5,10.003048912,0.146217948,0.461117741,0.068965517,0.178571429
4.64455E-5,10.251407304,0.148581444,0.455747812,0.086206897,0.178571429
4.75553E-5,10.50036806,0.151593415,0.450477327,0.086206897,0.178571429
4.85863E-5,10.750013449,0.15437263,0.445306285,0.086206897,0.178571429
4.92008E-5,11.00419845,0.156020605,0.440135243,0.086206897,0.178571429
4.98568E-5,11.251895664,0.157772404,0.435163087,0.086206897,0.178571429
5.08079E-5,11.503791568,0.16029981,0.430190931,0.086206897,0.178571429
5.1489E-5,11.754480898,0.162100466,0.425318218,0.086206897,0.178571429
5.24188E-5,12.003945636,0.164546016,0.420544948,0.086206897,0.178571429
5.338E-5,12.252557281,0.16705905,0.415871122,0.086206897,0.178571429
5.43337E-5,12.500202628,0.169537745,0.411296738,0.103448276,0.178571429
5.50731E-5,12.75184681,0.171449579,0.406722355,0.103448276,0.178571429
5.60296E-5,13.002026347,0.173909196,0.402247414,0.103448276,0.178571429
5.69566E-5,13.25071619,0.176279455,0.397871917,0.103448276,0.178571429
5.7721E-5,13.503045254,0.178223509,0.39349642,0.103448276,0.178571429
5.87026E-5,13.753385745,0.180706704,0.389220366,0.103448276,0.178571429
5.94523E-5,14.001650195,0.182593085,0.385043755,0.103448276,0.178571429
6.03357E-5,14.252991354,0.18480499,0.380867144,0.103448276,0.178571429
6.10126E-5,14.50183224,0.186491563,0.376789976,0.103448276,0.178571429
6.18599E-5,14.754024531,0.188592965,0.372712808,0.120689655,0.178571429
6.27744E-5,15.003538164,0.190848946,0.368735084,0.120689655,0.178571429
6.37257E-5,15.250122006,0.193182413,0.364856802,0.120689655,0.178571429
6.44249E-5,15.500161851,0.194888933,0.36097852,0.120689655,0.178571429
6.51346E-5,15.752630355,0.196613618,0.357100239,0.137931034,0.178571429
6.58595E-5,16.001863633,0.198367843,0.3533214,0.137931034,0.178571429
6.65562E-5,16.253483879,0.200046503,0.349542562,0.137931034,0.178571429
6.72702E-5,16.50126776,0.201759497,0.345863166,0.137931034,0.178571429
6.8243E-5,16.751814205,0.204081712,0.342183771,0.137931034,0.178571429
6.91898E-5,17.005888363,0.206328895,0.338504375,0.137931034,0.178571429
7.02162E-5,17.250123454,0.208750802,0.335023866,0.137931034,0.178571429
7.15533E-5,17.505294216,0.211883714,0.331443914,0.137931034,0.178571429
7.23905E-5,17.750173821,0.213832747,0.328062848,0.137931034,0.178571429
7.3291E-5,18.005118674,0.215918277,0.324582339,0.137931034,0.178571429
7.4104E-5,18.255736254,0.217791783,0.321201273,0.137931034,0.178571429
7.47736E-5,18.501350839,0.219328254,0.31791965,0.137931034,0.178571429
7.55744E-5,18.756912564,0.221157641,0.314538584,0.137931034,0.178571429
7.6763E-5,19.00088052,0.223857226,0.311356404,0.137931034,0.25
7.7689E-5,19.255670219,0.225947403,0.308074781,0.137931034,0.25
7.85713E-5,19.505725947,0.227928689,0.304892601,0.137931034,0.25
7.94276E-5,19.750765917,0.229841696,0.301809865,0.137931034,0.285714286
8.01951E-5,20.006219547,0.23154846,0.298627685,0.137931034,0.285714286
8.11909E-5,20.256489454,0.233751606,0.295544948,0.137931034,0.285714286
8.21263E-5,20.501476795,0.235809543,0.292561655,0.137931034,0.285714286
8.30463E-5,20.757429519,0.2378229,0.289478918,0.137931034,0.285714286
8.39738E-5,21.007989397,0.239842097,0.286495625,0.137931034,0.285714286
8.48709E-5,21.253030726,0.241784766,0.283611774,0.137931034,0.285714286
8.581E-5,21.500548619,0.243807812,0.280727924,0.137931034,0.321428571
8.66382E-5,21.750720088,0.2455831,0.277844073,0.137931034,0.321428571
8.78249E-5,22.003889751,0.248112273,0.274960223,0.137931034,0.321428571
8.85465E-5,22.250901589,0.249641912,0.272175815,0.137931034,0.321428571
8.92873E-5,22.508843279,0.251205863,0.269291965,0.155172414,0.357142857
9.00206E-5,22.750899193,0.252747445,0.266607001,0.155172414,0.357142857
9.09148E-5,23.004081459,0.254618898,0.263822593,0.155172414,0.357142857
9.23757E-5,23.251307303,0.257656079,0.261137629,0.172413793,0.357142857
9.34804E-5,23.502230444,0.259936463,0.258452665,0.172413793,0.357142857
9.43507E-5,23.755959747,0.261723071,0.255767701,0.172413793,0.357142857
9.5167E-5,24.002271257,0.263390942,0.25318218,0.172413793,0.357142857
9.62765E-5,24.251278338,0.265646123,0.250596659,0.172413793,0.392857143
9.72242E-5,24.502715106,0.267561233,0.248011138,0.172413793,0.392857143
9.80969E-5,24.756444839,0.269316073,0.245425617,0.172413793,0.392857143
9.91767E-5,25.003138771,0.271475893,0.242939539,0.172413793,0.392857143
1.00385E-4,25.252619512,0.273878218,0.240453461,0.172413793,0.392857143
1.01384E-4,25.504797163,0.275850798,0.237967383,0.172413793,0.392857143
1.02195E-4,25.759273526,0.277445042,0.235481305,0.172413793,0.392857143
1.03366E-4,26.005814756,0.279735979,0.23309467,0.172413793,0.392857143
1.04003E-4,26.254647125,0.28097573,0.230708035,0.172413793,0.392857143
1.05205E-4,26.505617632,0.283301856,0.2283214,0.172413793,0.392857143
1.06392E-4,26.753168035,0.285586582,0.225934765,0.172413793,0.392857143
1.07181E-4,27.005316625,0.287096105,0.223647574,0.172413793,0.428571429
1.0817E-4,27.252878837,0.288978692,0.221360382,0.172413793,0.428571429
1.09165E-4,27.502938142,0.290864306,0.21907319,0.172413793,0.428571429
1.10187E-4,27.755348308,0.292790503,0.216785998,0.172413793,0.428571429
1.11607E-4,28.010631936,0.295447929,0.214498807,0.172413793,0.464285714
1.12962E-4,28.257859505,0.297966696,0.212311058,0.172413793,0.464285714
1.14154E-4,28.507714999,0.300167705,0.210123309,0.172413793,0.464285714
1.15232E-4,28.760138302,0.302144717,0.207935561,0.172413793,0.464285714
1.16371E-4,29.003213726,0.304223813,0.205847255,0.172413793,0.464285714
1.17726E-4,29.261117828,0.306679351,0.203659507,0.172413793,0.464285714
1.18703E-4,29.509345139,0.308438878,0.201571201,0.189655172,0.464285714
1.19651E-4,29.759477883,0.310138793,0.199482896,0.189655172,0.464285714
1.20557E-4,30.011751647,0.311755459,0.19739459,0.189655172,0.464285714
1.21196E-4,30.253631063,0.312889796,0.195405728,0.189655172,0.464285714
1.22339E-4,30.509541422,0.314912697,0.193317422,0.189655172,0.464285714
1.23392E-4,30.755365756,0.316763919,0.19132856,0.189655172,0.464285714
1.24967E-4,31.003415097,0.319515577,0.189339698,0.189655172,0.464285714
1.26922E-4,31.2554908,0.32289941,0.187350835,0.189655172,0.464285714
1.28112E-4,31.510672482,0.324943994,0.185361973,0.189655172,0.5
1.2894E-4,31.754909515,0.326357429,0.183472554,0.206896552,0.5
1.30216E-4,32.001201648,0.328527249,0.181583134,0.206896552,0.5
1.31954E-4,32.250183119,0.331457347,0.179693715,0.224137931,0.5
1.33634E-4,32.50265927,0.334266914,0.177804296,0.224137931,0.5
1.35276E-4,32.758475779,0.336990297,0.175914877,0.224137931,0.5
1.36841E-4,33.003710673,0.339565829,0.174124901,0.224137931,0.5
1.38074E-4,33.251333249,0.34158055,0.172334924,0.224137931,0.5
1.39761E-4,33.501301135,0.344316612,0.170544948,0.224137931,0.5
1.41237E-4,33.754071264,0.34669273,0.168754972,0.224137931,0.5
1.41978E-4,34.008929766,0.347877731,0.166964996,0.24137931,0.5
1.42805E-4,34.251055225,0.349196776,0.165274463,0.24137931,0.5
1.44087E-4,34.509178292,0.351230637,0.163484487,0.24137931,0.5
1.45195E-4,34.755300868,0.352978267,0.161793954,0.24137931,0.5
1.46288E-4,35.003272046,0.354693066,0.160103421,0.24137931,0.5
1.47598E-4,35.253164055,0.356736596,0.158412888,0.24137931,0.5
1.48855E-4,35.505262341,0.358684761,0.156722355,0.24137931,0.5
1.49943E-4,35.759148199,0.360361881,0.155031822,0.24137931,0.5
1.51228E-4,36.000490017,0.36233067,0.153440732,0.24137931,0.5
1.52811E-4,36.258867404,0.36474044,0.151750199,0.24137931,0.5
1.54921E-4,36.50483816,0.367923596,0.150159109,0.24137931,0.5
1.56489E-4,36.753966594,0.370269136,0.148568019,0.24137931,0.5
1.58029E-4,37.005773257,0.372554318,0.146976929,0.25862069,0.5
1.59213E-4,37.259602783,0.374301967,0.145385839,0.25862069,0.5
1.60542E-4,37.515397149,0.376249866,0.143794749,0.25862069,0.5
1.62384E-4,37.757773907,0.378931396,0.142303103,0.25862069,0.5
1.63445E-4,38.002117788,0.380464632,0.140811456,0.25862069,0.5
1.65071E-4,38.26508746,0.382800599,0.139220366,0.275862069,0.5
1.66342E-4,38.513785719,0.384615136,0.137728719,0.275862069,0.5
1.68219E-4,38.764909443,0.387274702,0.136237072,0.275862069,0.5
1.69177E-4,39.001178145,0.388622838,0.134844869,0.275862069,0.5
1.70781E-4,39.25643108,0.390867181,0.133353222,0.275862069,0.5
1.7254E-4,39.513939231,0.393309808,0.131861575,0.275862069,0.5
1.73941E-4,39.756555948,0.395240421,0.130469372,0.275862069,0.5
1.76266E-4,40.001630211,0.3984196,0.129077168,0.275862069,0.5
1.7789E-4,40.267529641,0.400619066,0.127585521,0.275862069,0.5
1.79218E-4,40.517473007,0.4024063,0.126193317,0.275862069,0.5
1.80792E-4,40.751324327,0.404511758,0.124900557,0.275862069,0.5
1.81694E-4,41.005115447,0.405710914,0.123508353,0.275862069,0.5
1.83508E-4,41.26084638,0.408107886,0.12211615,0.275862069,0.5
1.85075E-4,41.500748893,0.410163156,0.120823389,0.275862069,0.5
1.87146E-4,41.761167345,0.412858445,0.119431185,0.275862069,0.5
1.88251E-4,42.005300791,0.414286578,0.118138425,0.275862069,0.5
1.88758E-4,42.250346334,0.414939479,0.116845664,0.275862069,0.5
1.90291E-4,42.51583474,0.416903542,0.115453461,0.275862069,0.5
1.9202E-4,42.764445373,0.419104396,0.1141607,0.275862069,0.5
1.93367E-4,43.014881133,0.42080726,0.11286794,0.275862069,0.5
1.94969E-4,43.267062207,0.422818988,0.111575179,0.275862069,0.5
1.96788E-4,43.502270293,0.425087201,0.110381862,0.275862069,0.5
1.98143E-4,43.759121094,0.426765471,0.109089101,0.275862069,0.5
1.99624E-4,44.017689472,0.428587836,0.10779634,0.310344828,0.5
2.01049E-4,44.2585605,0.430331241,0.106603023,0.310344828,0.5
2.02588E-4,44.500793856,0.432201278,0.105409706,0.310344828,0.5
2.0387E-4,44.764942371,0.433749685,0.104116945,0.344827586,0.5
2.06351E-4,45.011116341,0.436722563,0.102923628,0.344827586,0.5
2.07451E-4,45.259501966,0.438031092,0.10173031,0.344827586,0.5
2.08363E-4,45.509046138,0.439111224,0.100536993,0.344827586,0.5
2.10502E-4,45.760389225,0.441628425,0.099343675,0.362068966,0.5
2.12308E-4,46.013919957,0.443735664,0.098150358,0.379310345,0.5
2.14767E-4,46.270185902,0.446580653,0.096957041,0.379310345,0.5
2.16952E-4,46.507651523,0.449083692,0.095863166,0.379310345,0.5
2.185E-4,46.76877714,0.450842564,0.094669849,0.396551724,0.5
2.19863E-4,47.010048119,0.452383322,0.093575975,0.396551724,0.535714286
2.22094E-4,47.25319921,0.454885387,0.0924821,0.396551724,0.535714286
2.24646E-4,47.521254866,0.457720497,0.091288783,0.396551724,0.535714286
2.26336E-4,47.769421321,0.459580745,0.090194909,0.396551724,0.535714286
2.28458E-4,48.019756122,0.461899942,0.089101034,0.396551724,0.535714286
2.29994E-4,48.271964703,0.463565066,0.08800716,0.413793103,0.535714286
2.30979E-4,48.502607756,0.464627929,0.087012729,0.413793103,0.535714286
2.32992E-4,48.758049514,0.46678703,0.085918854,0.413793103,0.535714286
2.35818E-4,49.015910392,0.469789492,0.08482498,0.413793103,0.535714286
2.3776E-4,49.252879175,0.471832868,0.083830549,0.413793103,0.535714286
2.40538E-4,49.516143044,0.474728406,0.082736675,0.413793103,0.535714286
2.43277E-4,49.758488204,0.477552576,0.081742243,0.431034483,0.535714286
2.45207E-4,50.002530048,0.479524624,0.080747812,0.431034483,0.535714286
2.48032E-4,50.273515233,0.482383952,0.079653938,0.431034483,0.535714286
2.50735E-4,50.523138419,0.485090578,0.078659507,0.431034483,0.535714286
2.52596E-4,50.775198035,0.486937778,0.077665076,0.431034483,0.535714286
2.54557E-4,51.003695452,0.488870217,0.076770088,0.431034483,0.535714286
2.56812E-4,51.259268412,0.491073922,0.075775656,0.431034483,0.535714286
2.60182E-4,51.51775809,0.494332763,0.074781225,0.431034483,0.535714286
2.62741E-4,51.753252714,0.49677936,0.073886237,0.431034483,0.535714286
2.66838E-4,52.018512799,0.500647879,0.072891806,0.431034483,0.535714286
2.68845E-4,52.25979319,0.502521044,0.071996818,0.431034483,0.535714286
2.7301E-4,52.502947084,0.506364227,0.07110183,0.431034483,0.535714286
2.74944E-4,52.777090137,0.508128346,0.070107399,0.431034483,0.535714286
2.7716E-4,53.025666204,0.510134931,0.069212411,0.448275862,0.535714286
2.80521E-4,53.276479878,0.513146751,0.068317422,0.448275862,0.535714286
2.81639E-4,53.501379291,0.514140398,0.067521877,0.448275862,0.535714286
2.88505E-4,53.758148061,0.520154602,0.066626889,0.465517241,0.571428571
2.89934E-4,54.018609489,0.521387914,0.065731901,0.465517241,0.571428571
2.92829E-4,54.25182269,0.523866719,0.064936356,0.465517241,0.571428571
2.95135E-4,54.516368307,0.525822931,0.064041368,0.465517241,0.571428571
2.96991E-4,54.75335398,0.527385366,0.063245823,0.465517241,0.607142857
2.99589E-4,55.022233391,0.52955532,0.062350835,0.465517241,0.607142857
3.01156E-4,55.26242249,0.530855574,0.06155529,0.482758621,0.607142857
3.03659E-4,55.504593194,0.532916064,0.060759745,0.482758621,0.607142857
3.05444E-4,55.778546521,0.53437468,0.059864757,0.482758621,0.607142857
3.0728E-4,56.023964183,0.535865258,0.059069212,0.482758621,0.642857143
3.12677E-4,56.272243508,0.540193327,0.058273667,0.482758621,0.642857143
3.14652E-4,56.523375268,0.541756613,0.057478123,0.482758621,0.642857143
3.17128E-4,56.776545638,0.543701633,0.056682578,0.482758621,0.642857143
3.19427E-4,57.03135746,0.545493308,0.055887033,0.482758621,0.678571429
3.2232E-4,57.256287137,0.547727956,0.055190931,0.482758621,0.678571429
3.25653E-4,57.515681097,0.550274974,0.054395386,0.482758621,0.678571429
3.29396E-4,57.777738673,0.553101822,0.053599841,0.5,0.678571429
3.32811E-4,58.009600357,0.555649615,0.052903739,0.5,0.678571429
3.35156E-4,58.276955161,0.557382232,0.052108194,0.5,0.678571429
3.39731E-4,58.513036458,0.560724694,0.051412092,0.5,0.678571429
3.45639E-4,58.75305216,0.564966564,0.05071599,0.5,0.678571429
3.50285E-4,59.031529196,0.568245825,0.049920446,0.5,0.678571429
3.53253E-4,59.278006585,0.570314309,0.049224344,0.5,0.678571429
3.58976E-4,59.528126236,0.574248149,0.048528242,0.5,0.678571429
3.62351E-4,59.780791773,0.576534563,0.04783214,0.5,0.678571429
3.66737E-4,60.000243396,0.579469393,0.047235481,0.5,0.678571429
3.68486E-4,60.257463263,0.58062809,0.046539379,0.5,0.678571429
3.71918E-4,60.517150414,0.582883447,0.045843278,0.5,0.678571429
3.75227E-4,60.779143377,0.58503595,0.045147176,0.5,0.678571429
3.79547E-4,61.0054793,0.587812198,0.044550517,0.5,0.678571429
3.82939E-4,61.273158211,0.589966156,0.043854415,0.517241379,0.678571429
3.87379E-4,61.504368377,0.592751922,0.043257757,0.517241379,0.714285714
3.92333E-4,61.777314444,0.59581594,0.042561655,0.534482759,0.714285714
3.96541E-4,62.014206892,0.598382142,0.041964996,0.534482759,0.714285714
3.98998E-4,62.252850418,0.599865657,0.041368337,0.534482759,0.75
4.04414E-4,62.53371864,0.603097741,0.040672235,0.534482759,0.75
4.06638E-4,62.777253764,0.604409461,0.040075577,0.534482759,0.75
4.11139E-4,63.022816822,0.607038683,0.039478918,0.551724138,0.75
4.14871E-4,63.270995661,0.609191836,0.038882259,0.551724138,0.75
4.25873E-4,63.525188701,0.615404966,0.038285601,0.551724138,0.75
4.34935E-4,63.783506856,0.620376387,0.037688942,0.551724138,0.75
4.38267E-4,64.002172865,0.622172132,0.037191726,0.551724138,0.75
4.45384E-4,64.267631858,0.625950929,0.036595068,0.551724138,0.75
4.4629E-4,64.535223093,0.626427033,0.035998409,0.551724138,0.75
4.48367E-4,64.759106512,0.627512747,0.035501193,0.551724138,0.75
4.54439E-4,65.030076369,0.630651537,0.034904535,0.551724138,0.75
4.60499E-4,65.25901846,0.633731595,0.034407319,0.551724138,0.75
4.67275E-4,65.537453928,0.637115601,0.03381066,0.551724138,0.75
4.74726E-4,65.773674577,0.640765196,0.033313445,0.551724138,0.75
4.82251E-4,66.013404557,0.644377392,0.032816229,0.551724138,0.75
4.85245E-4,66.255470983,0.645794187,0.032319014,0.551724138,0.75
4.91786E-4,66.500036218,0.648850928,0.031821798,0.551724138,0.75
4.95334E-4,66.796292234,0.650487195,0.031225139,0.551724138,0.75
4.97672E-4,67.044782146,0.651556839,0.030727924,0.551724138,0.75
5.09251E-4,67.297925588,0.656760406,0.030230708,0.551724138,0.75
5.11429E-4,67.502190021,0.657721851,0.029832936,0.551724138,0.75
5.17944E-4,67.759464236,0.660565744,0.02933572,0.551724138,0.75
5.22474E-4,68.019666133,0.662515485,0.028838504,0.551724138,0.75
5.42335E-4,68.288142396,0.670806218,0.028341289,0.551724138,0.785714286
5.4627E-4,68.506065172,0.672400543,0.027943516,0.551724138,0.785714286
5.51576E-4,68.780798897,0.674526376,0.027446301,0.551724138,0.785714286
5.61503E-4,69.003881612,0.678430166,0.027048528,0.551724138,0.785714286
5.67077E-4,69.286853426,0.680581372,0.026551313,0.551724138,0.785714286
5.73E-4,69.51529407,0.682835749,0.02615354,0.551724138,0.785714286
5.7729E-4,69.802990242,0.684449123,0.025656325,0.551724138,0.785714286
5.79671E-4,70.034439402,0.685337266,0.025258552,0.551724138,0.785714286
5.88125E-4,70.268465654,0.688451192,0.02486078,0.551724138,0.785714286
6.03066E-4,70.507874772,0.693806516,0.024463007,0.551724138,0.785714286
6.11498E-4,70.811039105,0.696748409,0.023965792,0.551724138,0.785714286
6.16821E-4,71.057205107,0.698576317,0.023568019,0.551724138,0.785714286
6.22654E-4,71.30531478,0.700554683,0.023170247,0.551724138,0.785714286
6.2544E-4,71.555188912,0.70149046,0.022772474,0.551724138,0.785714286
6.30859E-4,71.806724354,0.703293646,0.022374702,0.551724138,0.785714286
6.3493E-4,72.06004221,0.704634309,0.021976929,0.568965517,0.785714286
6.39482E-4,72.251303547,0.706118881,0.0216786,0.568965517,0.785714286
6.44466E-4,72.508015145,0.707727325,0.021280827,0.568965517,0.785714286
6.47488E-4,72.766343722,0.708694128,0.020883055,0.568965517,0.785714286
6.55692E-4,73.027587308,0.711286571,0.020485282,0.568965517,0.785714286
6.61947E-4,73.291189393,0.713232396,0.02008751,0.568965517,0.785714286
6.71015E-4,73.558924315,0.716007152,0.019689737,0.586206897,0.785714286
6.76281E-4,73.761425537,0.717594043,0.019391408,0.586206897,0.785714286
6.81336E-4,74.033685631,0.71910054,0.018993636,0.586206897,0.785714286
6.83947E-4,74.306856951,0.719872508,0.018595863,0.586206897,0.785714286
6.92006E-4,74.513709217,0.722228709,0.018297534,0.586206897,0.785714286
6.97356E-4,74.791754018,0.72377111,0.017899761,0.603448276,0.785714286
7.04897E-4,75.002925494,0.725916171,0.017601432,0.603448276,0.785714286
7.13964E-4,75.286609172,0.728451888,0.01720366,0.603448276,0.785714286
7.1754E-4,75.501546543,0.729438968,0.01690533,0.603448276,0.785714286
7.40451E-4,75.795690407,0.735597093,0.016507558,0.603448276,0.785714286
7.54989E-4,76.021178322,0.739361531,0.016209228,0.603448276,0.785714286
7.59493E-4,76.324485292,0.740506035,0.015811456,0.603448276,0.785714286
7.70519E-4,76.555262275,0.743266007,0.015513126,0.603448276,0.785714286
7.79501E-4,76.783825281,0.745471307,0.015214797,0.603448276,0.785714286
7.80114E-4,77.022254283,0.745620536,0.014916468,0.620689655,0.821428571
7.98591E-4,77.25928011,0.750034752,0.014618138,0.620689655,0.821428571
8.05019E-4,77.579766105,0.751534983,0.014220366,0.620689655,0.821428571
8.4711E-4,77.832407946,0.76092904,0.013922037,0.620689655,0.821428571
8.49076E-4,78.00219999,0.761350504,0.01372315,0.620689655,0.821428571
8.54343E-4,78.257592474,0.762472338,0.013424821,0.620689655,0.821428571
8.67469E-4,78.516498386,0.765222564,0.013126492,0.620689655,0.821428571
8.86591E-4,78.779686667,0.769117162,0.012828162,0.620689655,0.821428571
8.95252E-4,79.048016896,0.770838923,0.012529833,0.620689655,0.821428571
9.00675E-4,79.317596728,0.771904084,0.012231504,0.620689655,0.821428571
9.11622E-4,79.589375664,0.774024159,0.011933174,0.620689655,0.821428571
9.15212E-4,79.772098612,0.774710776,0.011734288,0.620689655,0.821428571
9.24127E-4,80.048410779,0.776398117,0.011435959,0.620689655,0.821428571
9.43388E-4,80.32842052,0.779958978,0.011137629,0.620689655,0.821428571
9.46018E-4,80.517444333,0.780436377,0.010938743,0.620689655,0.821428571
9.62489E-4,80.804580924,0.783379779,0.010640414,0.620689655,0.821428571
9.75225E-4,81.095455187,0.78560222,0.010342084,0.620689655,0.821428571
9.94345E-4,81.294051553,0.788854381,0.010143198,0.620689655,0.821428571
1.00772E-3,81.596094877,0.791072062,0.009844869,0.637931034,0.821428571
1.00902E-3,81.797786288,0.791283884,0.009645982,0.637931034,0.821428571
1.02209E-3,82.001000555,0.79340244,0.009447096,0.637931034,0.821428571
1.03302E-3,82.309827448,0.795140399,0.009148767,0.637931034,0.821428571
1.04952E-3,82.518463057,0.797709484,0.008949881,0.637931034,0.821428571
1.06429E-3,82.81110184,0.799954313,0.008651551,0.637931034,0.821428571
1.07963E-3,83.051066875,0.802235369,0.008452665,0.637931034,0.857142857
1.13655E-3,83.274672037,0.810260178,0.008253779,0.637931034,0.892857143
1.14552E-3,83.50331606,0.811466052,0.008054893,0.637931034,0.892857143
1.15574E-3,83.848510817,0.812821415,0.007756563,0.655172414,0.892857143
1.18582E-3,84.083120092,0.816699021,0.007557677,0.655172414,0.892857143
1.21075E-3,84.323909825,0.819792959,0.007358791,0.672413793,0.892857143
1.23372E-3,84.569724599,0.82255278,0.007159905,0.672413793,0.892857143
1.28135E-3,84.82492955,0.828013978,0.006961018,0.672413793,0.892857143
1.29631E-3,85.083770641,0.82966148,0.006762132,0.672413793,0.892857143
1.32902E-3,85.347174606,0.833153681,0.006563246,0.689655172,0.892857143
1.34047E-3,85.614162492,0.83434338,0.00636436,0.689655172,0.892857143
1.35612E-3,85.883953304,0.835940698,0.006165473,0.689655172,0.892857143
1.36459E-3,86.020412595,0.836793452,0.00606603,0.689655172,0.892857143
1.41648E-3,86.301092728,0.841825889,0.005867144,0.689655172,0.892857143
1.45647E-3,86.591558083,0.845497797,0.005668258,0.706896552,0.892857143
1.47563E-3,86.885399147,0.847197421,0.005469372,0.706896552,0.892857143
1.47704E-3,87.033102954,0.847321182,0.005369928,0.706896552,0.892857143
1.49355E-3,87.331197446,0.84875419,0.005171042,0.706896552,0.892857143
1.51925E-3,87.632919723,0.85093118,0.004972156,0.706896552,0.892857143
