X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
116.7083601,0.527089473,test,2.783344280001392E-5,4.779814870963723,0.09467770598646671
117.22,5.2206,test,8.522889936814664E-5,21.347388354898932,0.24255725653918148
117.2,5.2024,test,3.0577118828311266E-4,55.822281697184806,0.534641000366786
117.1536,5.2,test,7.584865279728892E-5,18.813204751768684,0.2217821709053343
117.281003,5.410304,test,0.002275415653254312,93.75899675546775,0.895281959000044
117.24344,5.440809,test,0.0022846713422087724,93.76814013509698,0.8956619301658633
118.0500011,5.416667359,test,0.002135597722402921,92.57123322162822,0.889185783777039
116.91559,4.75447,test,9.605435385977469E-5,24.201421680106424,0.26519563206283164
116.95,5.1,test,2.051521499174742E-5,2.8940095621921316,0.07156568594677985
113.75,3.816667,test,7.669119481452733E-5,18.98614203410906,0.22369467727800316
113.1666667,3.333333333,test,3.8492415263997073E-4,61.376533767626796,0.5912162532538005
115.816667,2.866667,test,1.7459292669929822E-6,0.036362487034978346,0.006517252648992553
115.37,3.0,test,2.5931472105698137E-7,0.0010087550896404362,9.73378648659427E-4
114.216667,3.75,test,1.1131747281463078E-4,27.95858154847487,0.2949080737550221
112.233333,1.65,test,8.868364787097026E-5,22.298655576065297,0.24993195878930116
117.84193,4.970902,test,1.063924018422789E-4,26.753296455740216,0.28558658198786924
116.58,-0.27,test,1.4727417838384624E-5,1.6035542487007206,0.0524340767174823
117.494666,4.415102,test,7.866278527461897E-5,19.531905497330577,0.22813351266643636
114.783333,4.0667,test,2.821490459437601E-4,53.5204535510674,0.5145920391155292
111.5333333,2.666666667,test,2.196526561078963E-4,46.97281416685434,0.4521461058217183
109.733333,1.766667,test,1.2781484027914647E-4,31.44695003041172,0.324434144997076
110.733333,1.4,test,7.795008655376122E-4,76.78382185936478,0.7454713067661571
