X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
113.9,-2.316667,train,3.6893640733825573E-4,66.02621662220514,0.6209198165416878
118.5833333,5.2,train,4.5248326998835334E-4,70.972598623976,0.6676511649837223
117.25,5.483333,train,7.381487122183895E-4,80.59173646048595,0.7661996492356907
117.229167,5.468333,train,0.0012384833251886992,86.94091640681873,0.8461179927170224
117.466667,5.183333,train,0.005139695743399444,97.52764209644799,0.9580161283308546
118.251389,5.456667,train,0.001982339366298389,91.64710438944213,0.8979693646785617
118.270833,5.504167,train,0.0010297171371990792,85.01233179123108,0.8205192384385084
114.666667,4.6,train,0.001527877208637278,90.04626801619509,0.8715198831009912
114.6,4.7,train,0.001338457867672032,88.0567938068492,0.8559563864671064
113.9044,-2.32366,train,1.3514050672873613E-4,39.33054097426179,0.37499310127371777
113.54035,-2.20127,train,9.26420588706571E-5,28.470093762784128,0.2914345773896329
113.88526,-2.32809,train,3.6321232082544457E-4,65.50795643939448,0.6172323728689125
113.89892,-2.32832,train,4.4839332313965355E-4,70.77507496500395,0.6656333202691094
116.7083601,0.527089473,train,1.5469892761651763E-4,43.31900554020946,0.4071670142594958
118.0978859,5.415035767,train,0.005883203226668914,98.11605324796605,0.9631263204824302
117.22,5.2206,train,4.5588447467802875E-4,71.27395348126777,0.669310751620065
117.2,5.2024,train,7.868756299199873E-4,81.52690350518766,0.7774556372101441
117.1536,5.2,train,5.554967123420512E-4,75.2467215994875,0.7115025192219465
117.290698,5.424314,train,0.0033129729234799656,95.75493872558384,0.936340530904014
117.281003,5.410304,train,0.0015092070974878917,89.80277604315707,0.8701368850554156
117.24344,5.440809,train,0.0014903005003670568,89.297309745685,0.8687056927060349
117.364393,5.438179,train,0.0015094950052796643,89.81396147244445,0.8701584379641509
112.33797,-1.00265,train,8.144277361532951E-5,25.08347464091111,0.2655596144831389
117.9666708,5.383329696,train,7.706256196574036E-4,81.30451748591418,0.7738242785460024
118.0500011,5.416667359,train,0.0021262160554958933,92.11435547573369,0.904212230638255
118.1500044,5.466665676,train,0.006276652290114492,99.33424744556942,0.9653576574874813
116.91559,4.75447,train,1.4883885271983782E-4,42.2225236036256,0.3978801000925769
112.1,-1.85,train,1.2480645687181649E-4,37.249631225603736,0.3565417288262043
116.966667,4.733333,train,1.2760426111538026E-4,37.765210651164764,0.36164388396706065
116.95,5.1,train,3.05705762103642E-4,61.02718657153571,0.5757750016768087
113.75,3.816667,train,1.449471598741184E-4,41.40006270151496,0.3915501652698451
113.1666667,3.333333333,train,2.790198804177719E-4,58.46533953284198,0.5533246731447629
118.225,5.480277778,train,0.006657565570935322,99.99999225906004,0.9672748592240831
117.041667,-1.025,train,2.1521728918125947E-4,52.06007245651647,0.4886214845819977
115.816667,2.866667,train,2.3153821320823814E-5,3.329682584672408,0.09321385657403693
115.37,3.0,train,5.607563734353395E-5,16.03083585829207,0.19933295168780088
117.1,0.266667,train,1.1040810064633289E-4,33.36798744208433,0.328939251431074
114.216667,3.75,train,2.2621696453500845E-4,53.221691089665384,0.5010811164650969
112.233333,1.65,train,2.4541058938891376E-4,55.097952234094166,0.521427517098072
111.15,1.083333,train,6.518236782709266E-5,19.537799587788136,0.2244392780113853
111.433333,1.95,train,7.750868798899277E-5,23.86927099306342,0.25601591117244665
110.466667,1.716667,train,1.9841775646558063E-4,49.790852202330846,0.46834355129550614
111.583333,2.7,train,3.570078331555255E-4,65.14870030127896,0.6131535706932677
113.15,1.516667,train,3.677102828344349E-5,8.473896017403883,0.140341096230124
114.92,4.1,train,5.126658800435435E-5,14.355150453191385,0.18540765565674366
110.5,-1.03,train,1.215901641458777E-5,0.5066644026920051,0.05121746177067066
116.08,1.08,train,1.8329264067692172E-4,48.186388292161475,0.44866005811051696
117.84193,4.970902,train,2.341692693874728E-4,53.933053618498505,0.5097173115697058
116.58,-0.27,train,2.1614524842715532E-5,2.791616796704703,0.0875594811844263
117.494666,4.415102,train,5.409555393902418E-4,74.6115409010915,0.7060273015701887
116.716667,6.083333,train,3.762352610288168E-4,66.60586413958946,0.6255199177593862
114.783333,4.0667,train,2.2368757557308073E-4,53.07046983421822,0.49827006694360165
111.5333333,2.666666667,train,2.3439206618304493E-4,53.96225979792702,0.5099549651800542
117.975,5.83,train,2.4248777132074894E-4,54.82198959880143,0.5184369358875749
116.833333,-1.133333,train,5.425564269971011E-4,74.66412347350735,0.7066402462754053
109.733333,1.766667,train,0.0017664537907344405,90.99706384234206,0.8869099670936442
110.733333,1.4,train,6.085999616931889E-4,77.48058710157264,0.7298755158680216
115.2666667,1.133333333,test,2.2158882529750163E-5,2.985092220315811,0.08956713935882164
117.416667,5.433333,test,0.001050086080271782,85.28455355250355,0.8233858238210073
117.383333,5.433333,test,0.0013010037660177336,87.67756131166816,0.8524215505457139
117.4,5.416667,test,0.001231054138387432,86.87048170266152,0.8453329744207276
117.241111,5.441667,test,0.0012811680205661003,87.47349337406096,0.8504783008098882
117.8,5.016667,test,3.653447861733725E-4,65.68234841536965,0.6186144565324322
113.05,2.65,test,3.418438288539505E-5,7.370787848902504,0.1317697129248308
113.90193,-2.32475,test,2.5941015284838793E-4,56.56145564708619,0.5352514984580412
116.1993572,0.17668571,test,4.648569277380454E-5,12.450538606601496,0.1710753007060697
117.8061839,4.962314545,test,3.349199671411285E-4,63.659436536470274,0.5978997141526968
117.271507,5.44932,test,0.0017008806567678973,90.87324417494102,0.8830599150512615
117.232357,5.467402,test,9.567774722144375E-4,84.07417382006047,0.8094438880465277
117.42394,5.436985,test,9.806774773599752E-4,84.33593789530404,0.813220505511181
116.8333333,-1.15,test,6.477240187944729E-4,78.5714511027806,0.7419818063177709
112.033333,-2.933333,test,1.1988050168628507E-4,35.93189873275015,0.34735757669881784
115.5,5.333333,test,1.8376752225193537E-4,48.23615163314188,0.4493001946574187
110.75,1.333333,test,2.51965814070502E-4,55.85182146102576,0.5280015041487622
113.7,3.95,test,5.007125842970076E-5,13.866482435997654,0.18187091883927547
114.333,4.45,test,6.542012848504144E-4,78.73284314575659,0.7438821616702844
110.3333333,1.583333333,test,1.0040019269765896E-4,30.631135155553167,0.30831557630418727
110.066667,-1.25,test,3.588861505314756E-5,8.07996842600132,0.1374361214390498
109.616667,1.95,test,8.564683982071567E-4,82.77456014956022,0.791773235867025
110.116667,-1.216667,test,3.532912370723849E-5,7.820317458917004,0.13558403887990086
111.92,0.58,test,1.2279200151060247E-4,36.674128931874684,0.35281731569652586
110.36,-2.36,test,1.7913420866137283E-4,47.62660034269074,0.44299029718763566
115.1833,4.4833,test,7.956083043333625E-5,24.519880215162225,0.26102494372254353
110.45,1.716,test,6.406125585670857E-4,78.43713007525801,0.7398626413484406
113.76,3.82,test,1.8432760270465308E-4,48.29469627793373,0.45005327079432866
117.04,-0.79,test,2.8805582630980596E-4,59.37572798903806,0.5611878341661987
