X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
117.041667,-1.025,train,1.8652745477599973E-4,59.16719213761021,0.5413854234942226
115.816667,2.866667,train,4.572593719005018E-5,9.687705945737797,0.22443747395619063
115.37,3.0,train,7.072070863111257E-5,21.399567465245667,0.30918789517132494
117.1,0.266667,train,1.366628677456584E-4,47.19597100343074,0.46377854665730955
114.216667,3.75,train,2.3799764040476117E-4,68.04815666343487,0.600992830287134
112.233333,1.65,train,2.093797145290946E-4,63.86513528142608,0.5699120379880184
111.15,1.083333,train,7.27071536938629E-5,22.253047475416192,0.31513570348782804
111.433333,1.95,train,6.849070744402645E-5,20.327867380705595,0.3023865341462043
110.466667,1.716667,train,1.554810788533781E-4,52.43885451616853,0.4959668135661937
111.583333,2.7,train,2.807850337442913E-4,73.31765119708453,0.6399004811667598
113.15,1.516667,train,4.43906444000149E-5,9.167108658912726,0.21932086967021874
114.92,4.1,train,6.715221836737485E-5,19.79763800176115,0.2982395294450164
110.5,-1.03,train,2.213886197823574E-5,1.4235874613431072,0.12289217196024178
116.08,1.08,train,2.63458741084663E-4,71.36934593892154,0.6250970288444333
117.84193,4.970902,train,1.9240514234035696E-4,60.60342723401101,0.5490779981116198
116.58,-0.27,train,4.498927405236886E-5,9.408772929553347,0.2216230360618553
117.494666,4.415102,train,5.030136741500279E-4,88.07373170977283,0.7609618776266712
116.716667,6.083333,train,3.7334231861334516E-4,81.7450242368648,0.7026269326954274
114.783333,4.0667,train,1.5210633897801834E-4,51.633589828078826,0.49048183356635167
111.5333333,2.666666667,train,2.668047482497965E-4,71.77207434348662,0.6280499126231798
117.975,5.83,train,1.5363026905757776E-4,52.04230859186277,0.4929733938755589
116.833333,-1.133333,train,5.409369368048828E-4,89.31900563134518,0.7739315430528101
109.733333,1.766667,train,0.0013807065070778918,96.83979970417298,0.8973106275735206
110.733333,1.4,train,5.308623775293134E-4,88.89297668783296,0.7706253563606525
115.2666667,1.133333333,test,3.7319492664753855E-5,6.157361332450262,0.1910593624661899
117.416667,5.433333,test,6.843653135045246E-4,91.88443588479181,0.8124234580820454
117.383333,5.433333,test,7.12818107367664E-4,92.03991210119851,0.8185521966700126
117.4,5.416667,test,6.847519670319092E-4,91.88654869054716,0.8125095169580901
117.241111,5.441667,test,6.579439214657927E-4,91.48925268482064,0.8063495434221309
117.8,5.016667,test,2.4257403458338895E-4,68.58548501588751,0.60555121200533
113.05,2.65,test,4.543761650631186E-5,9.577744728296494,0.22333836585723
113.90193,-2.32475,test,2.46287682130789E-4,69.10713210038682,0.6091743949108368
116.1993572,0.17668571,test,6.160839872639916E-5,17.075838494206586,0.28052499910446793
117.8061839,4.962314545,test,2.854884985107323E-4,74.05874812483883,0.643719470674084
117.271507,5.44932,test,8.259939192827876E-4,93.5146069932259,0.8394215305785383
117.232357,5.467402,test,4.7721139329849263E-4,87.39125997152932,0.7512523013344652
117.42394,5.436985,test,5.696209927987237E-4,90.12648539255129,0.7828434255945362
116.8333333,-1.15,test,7.385079586619545E-4,92.33860131631972,0.8237516107040772
112.033333,-2.933333,test,1.4500829679430887E-4,49.68634508993596,0.47854663458492336
115.5,5.333333,test,1.1103579873756518E-4,38.92578649099612,0.4127025075969149
110.75,1.333333,test,1.9863821979451812E-4,62.02135733762267,0.5569586858006194
113.7,3.95,test,5.20737202894077E-5,12.4905626660142,0.24787149856379342
114.333,4.45,test,5.972810942270438E-4,90.68109566380629,0.7907960870315816
110.3333333,1.583333333,test,6.103729019613346E-5,16.784009150397765,0.27864915457694933
110.066667,-1.25,test,4.891628339058665E-5,11.099890821560505,0.23639494572052863
109.616667,1.95,test,4.973670002302418E-4,87.90642480070994,0.7589023443877537
110.116667,-1.216667,test,4.491703959580597E-5,9.381797547889132,0.22134596264256973
111.92,0.58,test,1.8912520349106891E-4,59.892785848807556,0.544817417874714
110.36,-2.36,test,1.887710371542084E-4,59.79506096281862,0.5443525411448941
115.1833,4.4833,test,1.249743092227045E-4,43.691982056026745,0.44163011026013616
110.45,1.716,test,3.277851563474499E-4,78.0441117030007,0.6747397088094064
113.76,3.82,test,1.6704537219664611E-4,55.18207566202665,0.5138984998862163
117.04,-0.79,test,2.7351344827069706E-4,72.5177945004949,0.6338324550288713
