Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
2.88424E-5,3.25268685,0.141314404,0.775678632,0,0.068965517
2.97887E-5,3.501821075,0.145277409,0.767226807,0,0.068965517
3.07842E-5,3.753009247,0.149406946,0.758973849,0,0.068965517
3.1631E-5,4.002763832,0.152888515,0.751019191,0,0.068965517
3.25217E-5,4.253010725,0.156519869,0.743263399,0,0.068965517
3.33526E-5,4.503027918,0.159879272,0.735706473,0,0.068965517
3.43198E-5,4.753166153,0.163756632,0.728348414,0,0.068965517
3.51434E-5,5.003287968,0.167029825,0.721189221,0,0.068965517
3.59587E-5,5.252401247,0.170245073,0.714228895,0,0.068965517
3.66401E-5,5.502699532,0.172913282,0.707368002,0,0.068965517
3.73663E-5,5.750643691,0.175738275,0.700705976,0,0.068965517
3.80532E-5,6.003465726,0.178392387,0.694043949,0,0.068965517
3.868E-5,6.252905689,0.180799783,0.687580789,0,0.068965517
3.94638E-5,6.502755013,0.183790032,0.681217063,0,0.103448276
4.01147E-5,6.753721359,0.186256659,0.674952769,0,0.103448276
4.08257E-5,7.00067964,0.18893413,0.668887342,0,0.103448276
4.13828E-5,7.251444246,0.191020112,0.662821915,0,0.103448276
4.19957E-5,7.501488698,0.193302178,0.656855921,0,0.103448276
4.27064E-5,7.751358028,0.195932448,0.650989361,0,0.103448276
4.32514E-5,8.000731093,0.197937884,0.645222233,0,0.137931034
4.39824E-5,8.253770758,0.200612234,0.639455106,0,0.137931034
4.45611E-5,8.501664371,0.202716833,0.633886845,0,0.137931034
4.51534E-5,8.752826369,0.204859249,0.628318584,0,0.137931034
4.58738E-5,9.003206894,0.207449764,0.622849756,0,0.137931034
4.64242E-5,9.252450288,0.209417257,0.617480362,0.01754386,0.137931034
4.68817E-5,9.504342118,0.211045733,0.612110967,0.01754386,0.137931034
4.74481E-5,9.75421712,0.213052201,0.606841006,0.01754386,0.137931034
4.79899E-5,10.002510456,0.214961872,0.601670478,0.01754386,0.137931034
4.84862E-5,10.253351292,0.216703419,0.59649995,0.01754386,0.137931034
4.90162E-5,10.501926356,0.218554343,0.591428856,0.01754386,0.137931034
4.95442E-5,10.753307472,0.220389786,0.586357761,0.01754386,0.137931034
5.01573E-5,11.002699098,0.222510256,0.581386099,0.01754386,0.137931034
5.06713E-5,11.254723227,0.224278911,0.576414438,0.01754386,0.137931034
5.12133E-5,11.504558337,0.226135441,0.571542209,0.01754386,0.137931034
5.17904E-5,11.751809747,0.22810239,0.566769414,0.01754386,0.137931034
5.23373E-5,12.001743503,0.22995726,0.561996619,0.01754386,0.137931034
5.30154E-5,12.254607607,0.232244841,0.557223824,0.01754386,0.137931034
5.36087E-5,12.505070695,0.234234992,0.552550462,0.01754386,0.137931034
5.42353E-5,12.753164994,0.23632578,0.547976534,0.01754386,0.172413793
5.48424E-5,13.003956091,0.238340855,0.543402605,0.01754386,0.206896552
5.53773E-5,13.251974326,0.240107236,0.53892811,0.01754386,0.206896552
5.59737E-5,13.502637603,0.242067002,0.534453614,0.035087719,0.206896552
5.64548E-5,13.755603147,0.243640915,0.529979119,0.035087719,0.206896552
5.70108E-5,14.005246048,0.245451451,0.525604057,0.035087719,0.206896552
5.74614E-5,14.251421918,0.246912375,0.521328428,0.035087719,0.206896552
5.7998E-5,14.505608739,0.248644706,0.516953366,0.035087719,0.206896552
5.86693E-5,14.750552585,0.25080088,0.51277717,0.035087719,0.206896552
5.92997E-5,15.004282813,0.252814501,0.508501541,0.035087719,0.206896552
5.98579E-5,15.254522824,0.254588319,0.504325346,0.035087719,0.206896552
6.03826E-5,15.501118905,0.256248218,0.500248583,0.035087719,0.206896552
6.07747E-5,15.755570515,0.257483603,0.496072387,0.035087719,0.206896552
6.12595E-5,16.005897713,0.259005832,0.491995625,0.035087719,0.206896552
6.17237E-5,16.251844588,0.260457134,0.488018296,0.035087719,0.206896552
6.22472E-5,16.505985764,0.262087287,0.483941533,0.035087719,0.206896552
6.26603E-5,16.755898597,0.263368576,0.479964204,0.035087719,0.206896552
6.32458E-5,17.001465031,0.265176725,0.476086308,0.035087719,0.206896552
6.38715E-5,17.255737787,0.267099585,0.472108979,0.035087719,0.206896552
6.4509E-5,17.505899352,0.269048287,0.468231083,0.035087719,0.24137931
6.49373E-5,17.751712147,0.270351535,0.46445262,0.035087719,0.24137931
6.53901E-5,18.005940795,0.271724451,0.460574724,0.035087719,0.24137931
6.60622E-5,18.255555199,0.273752702,0.456796261,0.035087719,0.24137931
6.64642E-5,18.500641624,0.274960693,0.453117232,0.035087719,0.24137931
6.70049E-5,18.754073614,0.276578808,0.449338769,0.035087719,0.24137931
6.75409E-5,19.003037047,0.278175813,0.445659739,0.035087719,0.24137931
6.79503E-5,19.253673034,0.279390944,0.44198071,0.052631579,0.24137931
6.85602E-5,19.506132926,0.281193572,0.43830168,0.052631579,0.24137931
6.91211E-5,19.754271858,0.28284333,0.434722084,0.052631579,0.24137931
6.96603E-5,20.004305006,0.284422194,0.431142488,0.070175439,0.24137931
7.03331E-5,20.256134425,0.286382387,0.427562892,0.070175439,0.24137931
7.088E-5,20.503358805,0.287967946,0.424082728,0.070175439,0.24137931
7.12988E-5,20.752210006,0.289177546,0.420602565,0.070175439,0.24137931
7.17046E-5,21.002549561,0.290345469,0.417122402,0.070175439,0.24137931
7.21393E-5,21.254202914,0.291592345,0.413642239,0.070175439,0.24137931
7.2624E-5,21.500256803,0.292977664,0.410261509,0.070175439,0.24137931
7.32262E-5,21.755318927,0.294690945,0.406781346,0.070175439,0.24137931
7.38946E-5,22.005351715,0.296583268,0.403400616,0.070175439,0.275862069
7.44212E-5,22.250044926,0.298066617,0.40011932,0.070175439,0.275862069
7.4825E-5,22.503820743,0.299200234,0.39673859,0.070175439,0.275862069
7.52925E-5,22.751490034,0.30050787,0.393457293,0.070175439,0.275862069
7.58704E-5,23.001047677,0.302117445,0.390175997,0.070175439,0.275862069
7.64089E-5,23.252159351,0.303610613,0.3868947,0.070175439,0.275862069
7.69153E-5,23.505305504,0.305009088,0.383613404,0.070175439,0.275862069
7.77008E-5,23.752666431,0.307167252,0.38043154,0.070175439,0.275862069
7.81997E-5,24.002126447,0.308530894,0.377249677,0.070175439,0.275862069
7.89586E-5,24.253623927,0.310595132,0.374067813,0.070175439,0.275862069
7.94829E-5,24.507354914,0.312014238,0.37088595,0.070175439,0.275862069
8.00562E-5,24.754773462,0.313559029,0.36780352,0.070175439,0.275862069
8.05925E-5,25.003600827,0.314997764,0.36472109,0.070175439,0.344827586
8.11559E-5,25.254444051,0.316502929,0.36163866,0.070175439,0.344827586
8.16644E-5,25.506836418,0.317855704,0.358556229,0.070175439,0.344827586
8.23071E-5,25.752803846,0.31955799,0.355573233,0.070175439,0.344827586
8.28539E-5,26.000580604,0.320999482,0.352590236,0.070175439,0.344827586
8.34179E-5,26.250026343,0.322479827,0.349607239,0.070175439,0.344827586
8.40959E-5,26.501254815,0.324251064,0.346624242,0.070175439,0.379310345
8.47224E-5,26.754654658,0.325879415,0.343641245,0.070175439,0.379310345
8.52096E-5,27.001120983,0.327140202,0.340757681,0.087719298,0.379310345
8.58871E-5,27.25781336,0.328885918,0.337774684,0.087719298,0.379310345
8.63437E-5,27.507445582,0.330057294,0.334891121,0.087719298,0.379310345
8.68764E-5,27.758610021,0.331418864,0.332007557,0.087719298,0.379310345
8.74417E-5,28.002536961,0.332857501,0.329223426,0.087719298,0.379310345
8.8004E-5,28.256866829,0.334282329,0.326339863,0.087719298,0.379310345
8.86925E-5,28.504379602,0.336018932,0.323555732,0.087719298,0.379310345
8.91541E-5,28.753309123,0.337177948,0.320771602,0.087719298,0.379310345
9.0012E-5,29.004143101,0.339321618,0.317987471,0.087719298,0.379310345
9.09963E-5,29.257689595,0.341764135,0.315203341,0.087719298,0.379310345
9.16397E-5,29.504193259,0.343350761,0.312518644,0.087719298,0.379310345
9.23247E-5,29.752603793,0.345031827,0.309833947,0.087719298,0.379310345
9.31076E-5,30.003083219,0.346942621,0.307149249,0.087719298,0.413793103
9.35355E-5,30.25503331,0.347982201,0.304464552,0.087719298,0.413793103
9.43733E-5,30.508889121,0.350008211,0.301779855,0.105263158,0.413793103
9.49465E-5,30.75487087,0.351387052,0.299194591,0.105263158,0.413793103
9.58437E-5,31.003128845,0.353533502,0.296609327,0.105263158,0.413793103
9.64721E-5,31.253128531,0.355028655,0.294024063,0.105263158,0.413793103
9.72571E-5,31.505053466,0.35688639,0.291438799,0.105263158,0.413793103
9.78502E-5,31.758707127,0.358283177,0.288853535,0.105263158,0.413793103
9.85718E-5,32.004250875,0.359974054,0.286367704,0.105263158,0.413793103
9.93924E-5,32.251905863,0.361886416,0.283881873,0.105263158,0.413793103
1.00043E-4,32.501243281,0.363395053,0.281396043,0.105263158,0.413793103
1.00719E-4,32.752366212,0.36495273,0.278910212,0.105263158,0.413793103
1.01408E-4,33.005092001,0.366535382,0.276424381,0.122807018,0.413793103
1.02102E-4,33.259425397,0.368119289,0.27393855,0.122807018,0.413793103
1.02855E-4,33.505264707,0.369831207,0.271552153,0.122807018,0.413793103
1.03793E-4,33.753367861,0.37194894,0.269165755,0.122807018,0.413793103
1.04413E-4,34.003187484,0.373342002,0.266779358,0.140350877,0.413793103
1.05215E-4,34.254820657,0.375133391,0.26439296,0.140350877,0.413793103
1.05984E-4,34.508378346,0.376841952,0.262006563,0.140350877,0.413793103
1.06903E-4,34.753394328,0.378871421,0.259719598,0.157894737,0.413793103
1.07521E-4,35.010696952,0.380228565,0.257333201,0.157894737,0.413793103
1.08227E-4,35.258889247,0.381772295,0.255046236,0.157894737,0.413793103
1.08967E-4,35.508765789,0.383382022,0.252759272,0.157894737,0.413793103
1.09735E-4,35.760426004,0.385043092,0.250472308,0.157894737,0.413793103
1.10743E-4,36.002752331,0.387211168,0.248284777,0.157894737,0.413793103
1.11539E-4,36.258298549,0.388912021,0.245997812,0.157894737,0.413793103
1.1258E-4,36.504989271,0.391122626,0.243810281,0.157894737,0.413793103
1.13575E-4,36.75394182,0.393219024,0.24162275,0.157894737,0.413793103
1.14093E-4,37.00447114,0.394306498,0.239435219,0.157894737,0.413793103
1.14776E-4,37.256249644,0.395731979,0.237247688,0.157894737,0.413793103
1.15564E-4,37.509684183,0.397369099,0.235060157,0.157894737,0.413793103
1.16497E-4,37.753206439,0.399296264,0.232972059,0.157894737,0.413793103
1.1738E-4,38.01055719,0.401110296,0.230784528,0.157894737,0.413793103
1.17916E-4,38.257690474,0.402204915,0.22869643,0.157894737,0.413793103
1.18443E-4,38.506107752,0.403276835,0.226608333,0.157894737,0.413793103
1.19282E-4,38.755661623,0.404977375,0.224520235,0.175438596,0.413793103
1.20222E-4,39.007106293,0.406869925,0.222432137,0.175438596,0.413793103
1.20967E-4,39.260491009,0.408362216,0.220344039,0.175438596,0.413793103
1.21643E-4,39.502942796,0.409708136,0.218355374,0.175438596,0.413793103
1.22486E-4,39.759154853,0.411379069,0.216267277,0.192982456,0.413793103
1.23537E-4,40.005360601,0.413450721,0.214278612,0.192982456,0.413793103
1.23985E-4,40.252901412,0.414327511,0.212289947,0.192982456,0.413793103
1.25057E-4,40.502076199,0.416419013,0.210301283,0.192982456,0.413793103
1.2605E-4,40.753097338,0.418341226,0.208312618,0.192982456,0.413793103
1.272E-4,41.006528619,0.420554213,0.206323953,0.192982456,0.413793103
1.27895E-4,41.261713999,0.421881626,0.204335289,0.192982456,0.413793103
1.28925E-4,41.505584084,0.423839948,0.202446057,0.192982456,0.413793103
1.29882E-4,41.751370465,0.425646162,0.200556826,0.192982456,0.413793103
1.30863E-4,42.012018374,0.427486787,0.198568161,0.192982456,0.413793103
1.32129E-4,42.261733724,0.42984464,0.19667893,0.192982456,0.413793103
1.32798E-4,42.500226187,0.431084158,0.194889132,0.192982456,0.448275862
1.33408E-4,42.753149986,0.432208318,0.192999901,0.192982456,0.448275862
1.34249E-4,43.007349751,0.43375025,0.191110669,0.192982456,0.448275862
1.35713E-4,43.250369652,0.436416413,0.189320871,0.192982456,0.448275862
1.36799E-4,43.509226928,0.438378345,0.18743164,0.192982456,0.482758621
1.38106E-4,43.757020627,0.440719948,0.185641842,0.192982456,0.482758621
1.38859E-4,44.0063111,0.442060086,0.183852043,0.192982456,0.482758621
1.39877E-4,44.25716697,0.443863156,0.182062245,0.192982456,0.482758621
1.40725E-4,44.509672751,0.445355735,0.180272447,0.192982456,0.482758621
1.41743E-4,44.763930569,0.447137193,0.178482649,0.192982456,0.482758621
1.43433E-4,45.006496162,0.450068585,0.176792284,0.192982456,0.482758621
1.44453E-4,45.251089452,0.451822997,0.175101919,0.192982456,0.482758621
1.45822E-4,45.512489498,0.454160844,0.173312121,0.192982456,0.482758621
1.46898E-4,45.761229438,0.455983937,0.171621756,0.192982456,0.482758621
1.47775E-4,46.011728679,0.457460253,0.169931391,0.192982456,0.482758621
1.48692E-4,46.263723824,0.458996956,0.168241026,0.192982456,0.482758621
1.497E-4,46.502697452,0.460674715,0.166650094,0.192982456,0.482758621
1.50992E-4,46.758482534,0.462810283,0.16495973,0.192982456,0.482758621
1.52128E-4,47.000964614,0.464673553,0.163368798,0.210526316,0.482758621
1.53266E-4,47.260945999,0.466528381,0.161678433,0.210526316,0.482758621
1.54133E-4,47.506844984,0.467933014,0.160087501,0.210526316,0.482758621
1.55137E-4,47.754329668,0.469549596,0.15849657,0.210526316,0.482758621
1.56646E-4,48.003983964,0.471960587,0.156905638,0.210526316,0.482758621
1.57851E-4,48.255597588,0.473872021,0.155314706,0.210526316,0.482758621
1.58984E-4,48.509062377,0.475654751,0.153723774,0.210526316,0.482758621
1.60211E-4,48.764258943,0.477571891,0.152132843,0.228070175,0.482758621
1.61229E-4,49.005601957,0.479153144,0.150641344,0.228070175,0.482758621
1.62648E-4,49.264713883,0.481341073,0.149050413,0.245614035,0.482758621
1.64281E-4,49.509840534,0.483834312,0.147558914,0.245614035,0.482758621
1.6509E-4,49.756821924,0.485061612,0.146067416,0.245614035,0.482758621
1.65998E-4,50.005209032,0.486432412,0.144575917,0.245614035,0.482758621
1.66883E-4,50.255060334,0.487760005,0.143084419,0.245614035,0.517241379
1.68068E-4,50.506249686,0.489527972,0.14159292,0.245614035,0.517241379
1.69926E-4,50.759982291,0.492276249,0.140101422,0.245614035,0.517241379
1.71192E-4,51.015687562,0.49413156,0.138609923,0.245614035,0.517241379
1.72447E-4,51.256191102,0.495956612,0.137217858,0.245614035,0.517241379
1.73663E-4,51.515797507,0.497713872,0.13572636,0.245614035,0.517241379
1.75039E-4,51.759956465,0.499686309,0.134334295,0.263157895,0.517241379
1.76222E-4,52.005783346,0.501370949,0.132942229,0.280701754,0.517241379
1.77468E-4,52.25338075,0.503132723,0.131550164,0.280701754,0.517241379
1.79336E-4,52.503171306,0.505749445,0.130158099,0.280701754,0.517241379
1.80196E-4,52.754856302,0.506946027,0.128766034,0.280701754,0.517241379
1.81685E-4,53.008375237,0.509002485,0.127373968,0.280701754,0.517241379
1.82909E-4,53.263625656,0.510680079,0.125981903,0.298245614,0.517241379
1.83855E-4,53.501959513,0.51196933,0.124689271,0.298245614,0.517241379
1.85792E-4,53.76061195,0.514587575,0.123297206,0.298245614,0.517241379
1.87245E-4,54.003272017,0.516533094,0.122004574,0.298245614,0.517241379
1.88715E-4,54.266618657,0.518486287,0.120612509,0.298245614,0.517241379
1.89954E-4,54.512931129,0.520119221,0.119319877,0.298245614,0.517241379
1.91722E-4,54.761089093,0.522431215,0.118027245,0.298245614,0.517241379
1.92881E-4,55.011210985,0.523934664,0.116734613,0.298245614,0.517241379
1.94062E-4,55.262890491,0.525456526,0.115441981,0.315789474,0.517241379
1.95089E-4,55.515798043,0.526773252,0.114149349,0.315789474,0.517241379
1.96052E-4,55.750641051,0.52800027,0.11295615,0.333333333,0.517241379
1.97713E-4,56.006441991,0.53010177,0.111663518,0.333333333,0.517241379
1.98414E-4,56.26398,0.530983977,0.110370886,0.333333333,0.517241379
1.99563E-4,56.502640517,0.532421714,0.109177687,0.333333333,0.517241379
2.01234E-4,56.7629822,0.534496351,0.107885055,0.333333333,0.517241379
2.02168E-4,57.005118082,0.535649254,0.106691856,0.333333333,0.517241379
2.03557E-4,57.268748349,0.537351035,0.105399224,0.333333333,0.517241379
2.04974E-4,57.513949905,0.539075959,0.104206026,0.333333333,0.517241379
2.06408E-4,57.760681867,0.540807632,0.103012827,0.333333333,0.517241379
2.07781E-4,58.009112446,0.542453001,0.101819628,0.368421053,0.517241379
2.09824E-4,58.259642448,0.544880535,0.100626429,0.368421053,0.517241379
2.11374E-4,58.512361914,0.546704991,0.099433231,0.368421053,0.517241379
2.12541E-4,58.766917027,0.548069198,0.098240032,0.368421053,0.517241379
2.13666E-4,59.001278305,0.549376479,0.097146266,0.385964912,0.517241379
2.15278E-4,59.258795005,0.551236846,0.095953068,0.385964912,0.517241379
2.17223E-4,59.518451856,0.553460031,0.094759869,0.385964912,0.517241379
2.18494E-4,59.758200897,0.554902021,0.093666103,0.385964912,0.551724138
2.20977E-4,60.021986878,0.557690832,0.092472904,0.403508772,0.551724138
2.22716E-4,60.26587081,0.559623903,0.091379139,0.403508772,0.551724138
2.24562E-4,60.511804634,0.561657416,0.090285373,0.403508772,0.551724138
2.27301E-4,60.760761115,0.564640029,0.089191608,0.403508772,0.551724138
2.29155E-4,61.011607325,0.566635641,0.088097842,0.403508772,0.551724138
2.30843E-4,61.264921737,0.568437057,0.087004077,0.403508772,0.551724138
2.32001E-4,61.519582967,0.569664295,0.085910311,0.421052632,0.551724138
2.34436E-4,61.752953847,0.572221845,0.084915979,0.421052632,0.551724138
2.36772E-4,62.011951478,0.574647366,0.083822213,0.421052632,0.551724138
2.39894E-4,62.273818156,0.577845495,0.082728448,0.421052632,0.551724138
2.41165E-4,62.514472406,0.579134001,0.081734116,0.421052632,0.551724138
2.43186E-4,62.756687046,0.581167021,0.080739783,0.421052632,0.551724138
2.44528E-4,63.000561667,0.582505772,0.079745451,0.421052632,0.551724138
2.46398E-4,63.270517844,0.584357495,0.078651685,0.421052632,0.551724138
2.48243E-4,63.518017121,0.586167762,0.077657353,0.421052632,0.551724138
2.49441E-4,63.766826476,0.587335484,0.076663021,0.421052632,0.551724138
2.50612E-4,64.016823188,0.588470078,0.075668688,0.421052632,0.551724138
2.52768E-4,64.268458557,0.590543133,0.074674356,0.421052632,0.551724138
2.5534E-4,64.522511748,0.592988826,0.073680024,0.438596491,0.551724138
2.57187E-4,64.753256931,0.594727131,0.072785125,0.438596491,0.551724138
2.59706E-4,65.011849937,0.597074192,0.071790792,0.438596491,0.551724138
2.61391E-4,65.272417463,0.598629346,0.07079646,0.438596491,0.551724138
2.63511E-4,65.508871877,0.600567897,0.069901561,0.438596491,0.551724138
2.65737E-4,65.773409091,0.602584134,0.068907229,0.438596491,0.551724138
2.67954E-4,66.013606541,0.604572483,0.06801233,0.438596491,0.551724138
2.70234E-4,66.255663529,0.606596189,0.067117431,0.438596491,0.586206897
2.72477E-4,66.527103008,0.60856739,0.066123098,0.438596491,0.586206897
2.7385E-4,66.772902963,0.609763555,0.065228199,0.473684211,0.586206897
2.75629E-4,67.020194464,0.611303155,0.0643333,0.473684211,0.586206897
2.78282E-4,67.269508864,0.613576936,0.063438401,0.473684211,0.586206897
2.79705E-4,67.520734343,0.614785484,0.062543502,0.473684211,0.586206897
2.82261E-4,67.773600089,0.616937939,0.061648603,0.473684211,0.586206897
2.84887E-4,68.000755677,0.619123534,0.060853137,0.473684211,0.586206897
2.86678E-4,68.258117366,0.620600795,0.059958238,0.49122807,0.586206897
2.89086E-4,68.517335209,0.622568213,0.059063339,0.49122807,0.586206897
2.90871E-4,68.778362853,0.624013544,0.05816844,0.49122807,0.586206897
2.95555E-4,69.013349972,0.627754278,0.057372974,0.49122807,0.586206897
2.99066E-4,69.251372096,0.630509116,0.056577508,0.49122807,0.586206897
3.02038E-4,69.521940877,0.63281045,0.055682609,0.49122807,0.586206897
3.05805E-4,69.764980022,0.635685559,0.054887143,0.49122807,0.586206897
3.08592E-4,70.010547738,0.637783792,0.054091677,0.50877193,0.586206897
3.10716E-4,70.258510283,0.639367139,0.053296212,0.50877193,0.586206897
3.12862E-4,70.507835771,0.640952819,0.052500746,0.50877193,0.586206897
3.15576E-4,70.75933705,0.642937939,0.05170528,0.50877193,0.586206897
3.18936E-4,71.013417028,0.645365752,0.050909814,0.50877193,0.620689655
3.2142E-4,71.26981285,0.647139326,0.050114348,0.50877193,0.620689655
3.25726E-4,71.528567374,0.650171602,0.049318882,0.50877193,0.620689655
3.28244E-4,71.757164536,0.651921673,0.04862285,0.50877193,0.620689655
3.30488E-4,72.020547335,0.653466054,0.047827384,0.50877193,0.620689655
3.33707E-4,72.252781183,0.655657498,0.047131351,0.50877193,0.620689655
3.3865E-4,72.521487474,0.658969357,0.046335885,0.526315789,0.620689655
3.41135E-4,72.759571365,0.660610746,0.045639853,0.526315789,0.620689655
3.43405E-4,73.033612899,0.662095921,0.044844387,0.543859649,0.620689655
3.45621E-4,73.274711362,0.663533548,0.044148354,0.543859649,0.620689655
3.48834E-4,73.517670145,0.665596548,0.043452322,0.543859649,0.620689655
3.50253E-4,73.762524265,0.666499433,0.042756289,0.543859649,0.620689655
3.54675E-4,74.009473108,0.669282104,0.042060257,0.543859649,0.620689655
3.57951E-4,74.258943248,0.671313822,0.041364224,0.543859649,0.620689655
3.61538E-4,74.511006609,0.673510528,0.040668191,0.543859649,0.620689655
3.65607E-4,74.766068635,0.67596652,0.039972159,0.543859649,0.620689655
3.69673E-4,75.023739909,0.678384485,0.039276126,0.543859649,0.620689655
3.73554E-4,75.284321534,0.680658519,0.038580093,0.561403509,0.620689655
3.76512E-4,75.509392846,0.682370946,0.037983494,0.561403509,0.620689655
3.81103E-4,75.774897859,0.684991738,0.037287461,0.561403509,0.620689655
3.8371E-4,76.004382383,0.686460868,0.036690862,0.561403509,0.620689655
3.86771E-4,76.274240759,0.68816857,0.035994829,0.561403509,0.620689655
3.90067E-4,76.507597777,0.689986625,0.03539823,0.561403509,0.620689655
3.93925E-4,76.782402913,0.692087929,0.034702197,0.561403509,0.620689655
3.96075E-4,77.01950575,0.693246683,0.034105598,0.578947368,0.620689655
3.99337E-4,77.258496914,0.694988289,0.033508999,0.578947368,0.620689655
4.04328E-4,77.539902456,0.697614908,0.032812966,0.578947368,0.620689655
4.05692E-4,77.782888889,0.698324429,0.032216367,0.578947368,0.620689655
4.1018E-4,78.027819583,0.700637156,0.031619767,0.578947368,0.620689655
4.1918E-4,78.276951658,0.705169711,0.031023168,0.578947368,0.655172414
4.20177E-4,78.528893014,0.705663557,0.030426569,0.578947368,0.655172414
4.25054E-4,78.782454557,0.708054645,0.029829969,0.578947368,0.689655172
4.27321E-4,79.038447594,0.709152944,0.02923337,0.578947368,0.689655172
4.30342E-4,79.253481529,0.710603693,0.028736204,0.578947368,0.689655172
4.32856E-4,79.51258341,0.711800083,0.028139604,0.578947368,0.689655172
4.36868E-4,79.773973952,0.713689156,0.027543005,0.578947368,0.689655172
4.38736E-4,80.036872567,0.714560094,0.026946405,0.578947368,0.689655172
4.42609E-4,80.257615006,0.716349399,0.026449239,0.578947368,0.689655172
4.45127E-4,80.523979473,0.717500626,0.02585264,0.578947368,0.689655172
4.50539E-4,80.792691146,0.719943945,0.025256041,0.578947368,0.689655172
4.5359E-4,81.019053993,0.721302626,0.024758874,0.596491228,0.689655172
4.63022E-4,81.294272649,0.725420821,0.024162275,0.596491228,0.689655172
4.65464E-4,81.52641924,0.726467389,0.023665109,0.596491228,0.689655172
4.71631E-4,81.76112983,0.729075252,0.023167943,0.596491228,0.689655172
4.74492E-4,82.044812684,0.73026827,0.022571343,0.596491228,0.689655172
4.78942E-4,82.283544322,0.732102983,0.022074177,0.596491228,0.724137931
4.86882E-4,82.524883126,0.735315121,0.021577011,0.596491228,0.724137931
4.93424E-4,82.769870987,0.737904995,0.021079845,0.596491228,0.75862069
5.00029E-4,83.018245408,0.740468442,0.020582679,0.596491228,0.75862069
5.09246E-4,83.271278562,0.743963093,0.020085513,0.614035088,0.75862069
5.10622E-4,83.526345363,0.744476516,0.019588346,0.614035088,0.75862069
5.1937E-4,83.784781882,0.747694516,0.01909118,0.614035088,0.75862069
5.24478E-4,84.046415493,0.749536399,0.018594014,0.631578947,0.75862069
5.29305E-4,84.257170525,0.751252485,0.018196281,0.631578947,0.75862069
5.34618E-4,84.52309356,0.753114125,0.017699115,0.631578947,0.75862069
5.37967E-4,84.791263437,0.754273285,0.017201949,0.631578947,0.75862069
5.45036E-4,85.008297957,0.756685163,0.016804216,0.631578947,0.75862069
5.55587E-4,85.283486375,0.760197813,0.01630705,0.631578947,0.75862069
5.63968E-4,85.507614293,0.762916593,0.015909317,0.649122807,0.75862069
5.73427E-4,85.792351966,0.765911876,0.015412151,0.649122807,0.75862069
5.82492E-4,86.02459824,0.768712059,0.015014418,0.649122807,0.75862069
5.91421E-4,86.260400409,0.771405762,0.014616685,0.649122807,0.75862069
6.00859E-4,86.559596224,0.774185647,0.014119519,0.649122807,0.75862069
6.0558E-4,86.801002129,0.775551017,0.013721786,0.649122807,0.75862069
6.16136E-4,87.045715961,0.778544843,0.013324053,0.666666667,0.75862069
6.17184E-4,87.292358798,0.77883757,0.01292632,0.666666667,0.75862069
6.25499E-4,87.540814707,0.781134113,0.012528587,0.684210526,0.75862069
