variable,x,y
bio_asc_14,32.9,0.18126726150512695
bio_asc_14,33.5024,0.18126726150512695
bio_asc_14,34.1048,0.18126726150512695
bio_asc_14,34.7072,0.18126726150512695
bio_asc_14,35.309599999999996,0.18126726150512695
bio_asc_14,35.912,0.18126726150512695
bio_asc_14,36.5144,0.18126726150512695
bio_asc_14,37.1168,0.18126726150512695
bio_asc_14,37.7192,0.18126726150512695
bio_asc_14,38.3216,0.18126726150512695
bio_asc_14,38.924,0.18126726150512695
bio_asc_14,39.5264,0.18126726150512695
bio_asc_14,40.1288,0.18126726150512695
bio_asc_14,40.7312,0.18126726150512695
bio_asc_14,41.333600000000004,0.18126726150512695
bio_asc_14,41.936,0.18126726150512695
bio_asc_14,42.538399999999996,0.18126726150512695
bio_asc_14,43.1408,0.18126726150512695
bio_asc_14,43.7432,0.18126726150512695
bio_asc_14,44.345600000000005,0.18126726150512695
bio_asc_14,44.948,0.18126726150512695
bio_asc_14,45.550399999999996,0.18126726150512695
bio_asc_14,46.1528,0.18126726150512695
bio_asc_14,46.7552,0.18126726150512695
bio_asc_14,47.357600000000005,0.18126726150512695
bio_asc_14,47.96,0.18126726150512695
bio_asc_14,48.5624,0.18126726150512695
bio_asc_14,49.1648,0.18126726150512695
bio_asc_14,49.7672,0.18126726150512695
bio_asc_14,50.369600000000005,0.18126726150512695
bio_asc_14,50.972,0.18126726150512695
bio_asc_14,51.5744,0.18126726150512695
bio_asc_14,52.1768,0.18126726150512695
bio_asc_14,52.7792,0.18126726150512695
bio_asc_14,53.381600000000006,0.18126726150512695
bio_asc_14,53.984,0.18126726150512695
bio_asc_14,54.5864,0.18126726150512695
bio_asc_14,55.1888,0.18126726150512695
bio_asc_14,55.7912,0.18126726150512695
bio_asc_14,56.3936,0.18126726150512695
bio_asc_14,56.996,0.18126726150512695
bio_asc_14,57.598400000000005,0.18126726150512695
bio_asc_14,58.2008,0.18207262456417084
bio_asc_14,58.803200000000004,0.18450358510017395
bio_asc_14,59.40560000000001,0.18695689737796783
bio_asc_14,60.008,0.18943250179290771
bio_asc_14,60.6104,0.1919303983449936
bio_asc_14,61.2128,0.1944505274295807
bio_asc_14,61.815200000000004,0.1969928741455078
bio_asc_14,62.41760000000001,0.199557363986969
bio_asc_14,63.02,0.20214398205280304
bio_asc_14,63.6224,0.2047526240348816
bio_asc_14,64.2248,0.20738327503204346
bio_asc_14,64.8272,0.21003584563732147
bio_asc_14,65.42960000000001,0.21271024644374847
bio_asc_14,66.03200000000001,0.2154063880443573
bio_asc_14,66.6344,0.21812421083450317
bio_asc_14,67.2368,0.22086361050605774
bio_asc_14,67.8392,0.22362449765205383
bio_asc_14,68.4416,0.22640669345855713
bio_asc_14,69.04400000000001,0.22921018302440643
bio_asc_14,69.6464,0.2320348024368286
bio_asc_14,70.2488,0.23488040268421173
bio_asc_14,70.8512,0.23774684965610504
bio_asc_14,71.4536,0.24063405394554138
bio_asc_14,72.05600000000001,0.24354183673858643
bio_asc_14,72.6584,0.24647003412246704
bio_asc_14,73.2608,0.24941851198673248
bio_asc_14,73.8632,0.25238704681396484
bio_asc_14,74.4656,0.25537553429603577
bio_asc_14,75.06800000000001,0.25838375091552734
bio_asc_14,75.6704,0.26141154766082764
bio_asc_14,76.2728,0.26445865631103516
bio_asc_14,76.8752,0.26752495765686035
bio_asc_14,77.4776,0.2706102132797241
bio_asc_14,78.08000000000001,0.27371421456336975
bio_asc_14,78.6824,0.2768367528915405
bio_asc_14,79.28480000000002,0.27997756004333496
bio_asc_14,79.8872,0.2831364572048187
bio_asc_14,80.4896,0.28631317615509033
bio_asc_14,81.09200000000001,0.2895074784755707
bio_asc_14,81.6944,0.2927190959453583
bio_asc_14,82.29680000000002,0.2959478199481964
bio_asc_14,82.89920000000001,0.2991933524608612
bio_asc_14,83.5016,0.30245542526245117
bio_asc_14,84.10400000000001,0.30573371052742004
bio_asc_14,84.7064,0.3090280294418335
bio_asc_14,85.30880000000002,0.31233808398246765
bio_asc_14,85.91120000000001,0.31566351652145386
bio_asc_14,86.5136,0.3190040588378906
bio_asc_14,87.11600000000001,0.3223593831062317
bio_asc_14,87.7184,0.32572922110557556
bio_asc_14,88.3208,0.32911327481269836
bio_asc_14,88.92320000000001,0.33251118659973145
bio_asc_14,89.5256,0.33592259883880615
bio_asc_14,90.12800000000001,0.339347243309021
bio_asc_14,90.7304,0.3427847921848297
bio_asc_14,91.3328,0.34623485803604126
bio_asc_14,91.93520000000001,0.34969714283943176
bio_asc_14,92.5376,0.3531711995601654
bio_asc_14,93.14000000000001,0.3566568195819855
bio_asc_14,93.7424,0.36015358567237854
bio_asc_14,94.3448,0.36366114020347595
bio_asc_14,94.94720000000001,0.3671790361404419
bio_asc_14,95.5496,0.37070706486701965
bio_asc_14,96.15200000000002,0.374244749546051
bio_asc_14,96.7544,0.37779173254966736
bio_asc_14,97.35680000000002,0.3813476264476776
bio_asc_14,97.95920000000001,0.38491207361221313
bio_asc_14,98.5616,0.3884847164154053
bio_asc_14,99.16400000000002,0.3920651376247406
bio_asc_14,99.7664,0.3956529200077057
bio_asc_14,100.36880000000002,0.3992476761341095
bio_asc_14,100.97120000000001,0.4028490483760834
bio_asc_14,101.5736,0.40645667910575867
bio_asc_14,102.17600000000002,0.4100700914859772
