variable,x,y
bio_asc_21,-0.01767767071723938,0.664237916469574
bio_asc_21,-0.017253406620025634,0.664237916469574
bio_asc_21,-0.01682914252281189,0.664237916469574
bio_asc_21,-0.016404878425598145,0.664237916469574
bio_asc_21,-0.015980614328384397,0.664237916469574
bio_asc_21,-0.015556350231170652,0.664237916469574
bio_asc_21,-0.015132086133956908,0.664237916469574
bio_asc_21,-0.014707822036743163,0.664237916469574
bio_asc_21,-0.014283557939529418,0.664237916469574
bio_asc_21,-0.013859293842315672,0.664237916469574
bio_asc_21,-0.013435029745101927,0.664237916469574
bio_asc_21,-0.013010765647888181,0.664237916469574
bio_asc_21,-0.012586501550674437,0.664237916469574
bio_asc_21,-0.012162237453460692,0.664237916469574
bio_asc_21,-0.011737973356246947,0.664237916469574
bio_asc_21,-0.011313709259033203,0.664237916469574
bio_asc_21,-0.010889445161819456,0.664237916469574
bio_asc_21,-0.01046518106460571,0.664237916469574
bio_asc_21,-0.010040916967391966,0.664237916469574
bio_asc_21,-0.009616652870178221,0.664237916469574
bio_asc_21,-0.009192388772964476,0.664237916469574
bio_asc_21,-0.00876812467575073,0.664237916469574
bio_asc_21,-0.008343860578536985,0.664237916469574
bio_asc_21,-0.00791959648132324,0.664237916469574
bio_asc_21,-0.007495332384109495,0.664237916469574
bio_asc_21,-0.00707106828689575,0.664237916469574
bio_asc_21,-0.006646804189682005,0.664237916469574
bio_asc_21,-0.006222540092468259,0.664237916469574
bio_asc_21,-0.0057982759952545145,0.664237916469574
bio_asc_21,-0.005374011898040768,0.664237916469574
bio_asc_21,-0.004949747800827025,0.664237916469574
bio_asc_21,-0.004525483703613279,0.664237916469574
bio_asc_21,-0.0041012196063995345,0.664237916469574
bio_asc_21,-0.003676955509185788,0.664237916469574
bio_asc_21,-0.0032526914119720435,0.664237916469574
bio_asc_21,-0.002828427314758299,0.664237916469574
bio_asc_21,-0.0024041632175445544,0.664237916469574
bio_asc_21,-0.001979899120330808,0.664237916469574
bio_asc_21,-0.0015556350231170635,0.664237916469574
bio_asc_21,-0.0011313709259033189,0.664237916469574
bio_asc_21,-7.071068286895743E-4,0.664237916469574
bio_asc_21,-2.8284273147582625E-4,0.664237916469574
bio_asc_21,1.4142136573791833E-4,0.6619859933853149
bio_asc_21,5.656854629516594E-4,0.6551863551139832
bio_asc_21,9.899495601654075E-4,0.648322582244873
bio_asc_21,0.001414213657379152,0.6413969397544861
bio_asc_21,0.0018384777545929001,0.6344118714332581
bio_asc_21,0.0022627418518066413,0.62736976146698
bio_asc_21,0.0026870059490203893,0.6202731728553772
bio_asc_21,0.003111270046234134,0.6131247878074646
bio_asc_21,0.0035355341434478785,0.6059273481369019
bio_asc_21,0.003959798240661623,0.5986836552619934
bio_asc_21,0.004384062337875368,0.5944558382034302
bio_asc_21,0.004808326435089116,0.5931279063224792
bio_asc_21,0.00523259053230286,0.5917986035346985
bio_asc_21,0.005656854629516601,0.5904679894447327
bio_asc_21,0.0060811187267303494,0.589136004447937
bio_asc_21,0.006505382823944094,0.5878027081489563
bio_asc_21,0.006929646921157842,0.5864681601524353
bio_asc_21,0.007353911018371583,0.5851323008537292
