variable,x,y
bio_asc_04,53.9,0.05490470305085182
bio_asc_04,55.1744,0.05490470305085182
bio_asc_04,56.4488,0.05490470305085182
bio_asc_04,57.7232,0.05490470305085182
bio_asc_04,58.9976,0.05490470305085182
bio_asc_04,60.272,0.05490470305085182
bio_asc_04,61.5464,0.05490470305085182
bio_asc_04,62.8208,0.05490470305085182
bio_asc_04,64.0952,0.05490470305085182
bio_asc_04,65.36959999999999,0.05490470305085182
bio_asc_04,66.644,0.05490470305085182
bio_asc_04,67.9184,0.05490470305085182
bio_asc_04,69.1928,0.05490470305085182
bio_asc_04,70.46719999999999,0.05490470305085182
bio_asc_04,71.7416,0.05490470305085182
bio_asc_04,73.01599999999999,0.05490470305085182
bio_asc_04,74.2904,0.05490470305085182
bio_asc_04,75.5648,0.05490470305085182
bio_asc_04,76.8392,0.05490470305085182
bio_asc_04,78.1136,0.05490470305085182
bio_asc_04,79.388,0.05490470305085182
bio_asc_04,80.6624,0.05490470305085182
bio_asc_04,81.9368,0.05490470305085182
bio_asc_04,83.21119999999999,0.05490470305085182
bio_asc_04,84.4856,0.05490470305085182
bio_asc_04,85.76,0.05490470305085182
bio_asc_04,87.0344,0.05490470305085182
bio_asc_04,88.30879999999999,0.05490470305085182
bio_asc_04,89.5832,0.05490470305085182
bio_asc_04,90.8576,0.05490470305085182
bio_asc_04,92.132,0.05490470305085182
bio_asc_04,93.40639999999999,0.05490470305085182
bio_asc_04,94.6808,0.05490470305085182
bio_asc_04,95.9552,0.05490470305085182
bio_asc_04,97.2296,0.05490470305085182
bio_asc_04,98.50399999999999,0.05490470305085182
bio_asc_04,99.7784,0.05490470305085182
bio_asc_04,101.0528,0.05490470305085182
bio_asc_04,102.3272,0.05490470305085182
bio_asc_04,103.6016,0.05490470305085182
bio_asc_04,104.876,0.05490470305085182
bio_asc_04,106.15039999999999,0.05490470305085182
bio_asc_04,107.4248,0.055080346763134
bio_asc_04,108.6992,0.05561195686459541
bio_asc_04,109.9736,0.0561506561934948
bio_asc_04,111.248,0.05669655278325081
bio_asc_04,112.5224,0.05724973976612091
bio_asc_04,113.7968,0.05781032145023346
bio_asc_04,115.0712,0.05837840586900711
bio_asc_04,116.3456,0.05895409360527992
bio_asc_04,117.62,0.05953750014305115
bio_asc_04,118.89439999999999,0.060128726065158844
bio_asc_04,120.1688,0.06072787940502167
bio_asc_04,121.44320000000002,0.06133507937192917
bio_asc_04,122.7176,0.0619504339993
bio_asc_04,123.99199999999999,0.06257405877113342
bio_asc_04,125.2664,0.06320607662200928
bio_asc_04,126.54079999999999,0.06384659558534622
bio_asc_04,127.8152,0.0644957423210144
bio_asc_04,129.08960000000002,0.06515362858772278
bio_asc_04,130.364,0.06582038849592209
bio_asc_04,131.63840000000002,0.06649613380432129
bio_asc_04,132.9128,0.06718100607395172
bio_asc_04,134.18720000000002,0.06787512451410294
bio_asc_04,135.4616,0.06857861578464508
bio_asc_04,136.736,0.0692916139960289
bio_asc_04,138.0104,0.07001426815986633
bio_asc_04,139.2848,0.07074668258428574
bio_asc_04,140.5592,0.07148900628089905
bio_asc_04,141.83360000000002,0.0722413882613182
bio_asc_04,143.108,0.07300395518541336
bio_asc_04,144.38240000000002,0.07377685606479645
bio_asc_04,145.6568,0.07456023246049881
bio_asc_04,146.93120000000002,0.07535423338413239
bio_asc_04,148.2056,0.07615900039672852
bio_asc_04,149.48,0.07697468250989914
bio_asc_04,150.7544,0.07780143618583679
bio_asc_04,152.0288,0.07863941788673401
bio_asc_04,153.3032,0.07948878407478333
bio_asc_04,154.57760000000002,0.08034966886043549
bio_asc_04,155.852,0.08122225105762482
bio_asc_04,157.12640000000002,0.08210668712854385
bio_asc_04,158.4008,0.08300313353538513
bio_asc_04,159.67520000000002,0.08391176164150238
bio_asc_04,160.9496,0.08483274281024933
bio_asc_04,162.22400000000002,0.08576623350381851
bio_asc_04,163.4984,0.08671241998672485
bio_asc_04,164.7728,0.08767145127058029
bio_asc_04,166.0472,0.08864352852106094
bio_asc_04,167.32160000000002,0.08962880820035934
bio_asc_04,168.596,0.09062746912240982
bio_asc_04,169.87040000000002,0.09163971990346909
bio_asc_04,171.1448,0.09266570210456848
bio_asc_04,172.41920000000002,0.09370562434196472
bio_asc_04,173.6936,0.09475966542959213
bio_asc_04,174.96800000000002,0.09582801163196564
bio_asc_04,176.2424,0.09691085666418076
bio_asc_04,177.5168,0.09800839424133301
bio_asc_04,178.7912,0.09912081807851791
bio_asc_04,180.06560000000002,0.100248321890831
bio_asc_04,181.34,0.10139109939336777
bio_asc_04,182.61440000000002,0.10254936665296555
bio_asc_04,183.8888,0.10372330248355865
bio_asc_04,185.16320000000002,0.104913130402565
bio_asc_04,186.4376,0.1061190590262413
bio_asc_04,187.71200000000002,0.10734127461910248
bio_asc_04,188.98640000000003,0.10857999324798584
bio_asc_04,190.26080000000002,0.1098354309797287
bio_asc_04,191.5352,0.11110779643058777
bio_asc_04,192.80960000000002,0.11239731311798096
bio_asc_04,194.084,0.11370418965816498
bio_asc_04,195.35840000000002,0.11502864211797714
bio_asc_04,196.63280000000003,0.11637090146541595
bio_asc_04,197.90720000000002,0.11773117631673813
bio_asc_04,199.1816,0.11910969763994217
bio_asc_04,200.45600000000002,0.12050668895244598
bio_asc_04,201.73040000000003,0.12192238122224808
bio_asc_04,203.00480000000002,0.12335700541734695
bio_asc_04,204.27920000000003,0.12481077015399933
bio_asc_04,205.55360000000002,0.1262839138507843
bio_asc_04,206.828,0.12777668237686157
bio_asc_04,208.10240000000002,0.12928929924964905
bio_asc_04,209.37680000000003,0.13082200288772583
bio_asc_04,210.65120000000002,0.13237501680850983
bio_asc_04,211.9256,0.13394859433174133
bio_asc_04,213.20000000000002,0.13554295897483826
bio_asc_04,214.47440000000003,0.1371583640575409
bio_asc_04,215.74880000000002,0.13879504799842834
bio_asc_04,217.02320000000003,0.14045323431491852
bio_asc_04,218.29760000000002,0.1421332061290741
bio_asc_04,219.572,0.1438351422548294
bio_asc_04,220.84640000000002,0.14555934071540833
bio_asc_04,222.12080000000003,0.14730601012706757
bio_asc_04,223.39520000000002,0.14907540380954742
bio_asc_04,224.6696,0.1508677899837494
bio_asc_04,225.94400000000002,0.15268337726593018
bio_asc_04,227.21840000000003,0.15452243387699127
bio_asc_04,228.49280000000002,0.15638518333435059
bio_asc_04,229.76720000000003,0.1582718938589096
bio_asc_04,231.04160000000002,0.16018278896808624
bio_asc_04,232.316,0.16211813688278198
bio_asc_04,233.59040000000002,0.16407814621925354
bio_asc_04,234.86480000000003,0.1660631150007248
bio_asc_04,236.13920000000002,0.16807322204113007
bio_asc_04,237.4136,0.17010875046253204
bio_asc_04,238.68800000000002,0.17216990888118744
bio_asc_04,239.96240000000003,0.17425695061683655
bio_asc_04,241.23680000000002,0.17637012898921967
bio_asc_04,242.51120000000003,0.1785096526145935
bio_asc_04,243.78560000000002,0.18067577481269836
bio_asc_04,245.06,0.18286871910095215
bio_asc_04,246.33440000000002,0.18508870899677277
bio_asc_04,247.60880000000003,0.1873359978199005
bio_asc_04,248.88320000000002,0.1896107941865921
bio_asc_04,250.1576,0.19191332161426544
bio_asc_04,251.43200000000002,0.19424381852149963
bio_asc_04,252.70640000000003,0.1966024786233902
bio_asc_04,253.98080000000002,0.19898951053619385
bio_asc_04,255.25520000000003,0.2014051377773285
bio_asc_04,256.5296,0.20384956896305084
bio_asc_04,257.804,0.20632298290729523
bio_asc_04,259.0784,0.20882566273212433
bio_asc_04,260.3528,0.2113577425479889
bio_asc_04,261.6272,0.21391935646533966
bio_asc_04,262.9016,0.2165108025074005
bio_asc_04,264.17600000000004,0.21913215517997742
bio_asc_04,265.4504,0.22178371250629425
bio_asc_04,266.7248,0.2244655042886734
bio_asc_04,267.99920000000003,0.22717782855033875
bio_asc_04,269.2736,0.22992072999477386
bio_asc_04,270.548,0.23269447684288025
bio_asc_04,271.8224,0.2354990839958191
bio_asc_04,273.09680000000003,0.23833481967449188
bio_asc_04,274.3712,0.24120169878005981
bio_asc_04,275.6456,0.24409997463226318
bio_asc_04,276.92,0.24702967703342438
bio_asc_04,278.19440000000003,0.24999088048934937
bio_asc_04,279.4688,0.25298380851745605
bio_asc_04,280.7432,0.2560083866119385
bio_asc_04,282.0176,0.2590649127960205
bio_asc_04,283.29200000000003,0.2621532380580902
bio_asc_04,284.5664,0.2652736306190491
bio_asc_04,285.8408,0.26842594146728516
bio_asc_04,287.1152,0.27161043882369995
bio_asc_04,288.3896,0.27482694387435913
bio_asc_04,289.66400000000004,0.2780756950378418
bio_asc_04,290.9384,0.28135648369789124
bio_asc_04,292.2128,0.28466954827308655
bio_asc_04,293.48720000000003,0.2880147397518158
bio_asc_04,294.7616,0.2913919687271118
bio_asc_04,296.036,0.29480138421058655
bio_asc_04,297.3104,0.2982427477836609
bio_asc_04,298.58480000000003,0.30171623826026917
bio_asc_04,299.8592,0.3052215278148651
bio_asc_04,301.1336,0.30875879526138306
bio_asc_04,302.408,0.31232768297195435
bio_asc_04,303.68240000000003,0.3159283399581909
bio_asc_04,304.9568,0.3195604085922241
bio_asc_04,306.2312,0.32322394847869873
bio_asc_04,307.5056,0.32691872119903564
bio_asc_04,308.78000000000003,0.33064448833465576
bio_asc_04,310.0544,0.3344012200832367
bio_asc_04,311.3288,0.3381885290145874
bio_asc_04,312.6032,0.3420064449310303
bio_asc_04,313.8776,0.3458544909954071
bio_asc_04,315.152,0.3497326672077179
bio_asc_04,316.4264,0.35364049673080444
bio_asc_04,317.7008,0.357577919960022
bio_asc_04,318.9752,0.3615444004535675
bio_asc_04,320.2496,0.36553987860679626
bio_asc_04,321.524,0.3695638179779053
bio_asc_04,322.7984,0.373616099357605
bio_asc_04,324.07280000000003,0.3776962161064148
bio_asc_04,325.3472,0.3818037509918213
bio_asc_04,326.6216,0.38593846559524536
bio_asc_04,327.89599999999996,0.39009979367256165
bio_asc_04,329.1704,0.39428749680519104
