variable,x,y
bio_asc_24,-288.9,4.395879223011434E-4
bio_asc_24,-282.03839999999997,4.395879223011434E-4
bio_asc_24,-275.17679999999996,4.395879223011434E-4
bio_asc_24,-268.3152,4.395879223011434E-4
bio_asc_24,-261.4536,4.395879223011434E-4
bio_asc_24,-254.59199999999998,4.395879223011434E-4
bio_asc_24,-247.73039999999997,4.395879223011434E-4
bio_asc_24,-240.86879999999996,4.395879223011434E-4
bio_asc_24,-234.00719999999998,4.395879223011434E-4
bio_asc_24,-227.14559999999997,4.395879223011434E-4
bio_asc_24,-220.284,4.395879223011434E-4
bio_asc_24,-213.42239999999998,4.395879223011434E-4
bio_asc_24,-206.56079999999997,4.395879223011434E-4
bio_asc_24,-199.69919999999996,4.395879223011434E-4
bio_asc_24,-192.83759999999995,4.395879223011434E-4
bio_asc_24,-185.97599999999997,4.395879223011434E-4
bio_asc_24,-179.1144,4.395879223011434E-4
bio_asc_24,-172.25279999999998,4.395879223011434E-4
bio_asc_24,-165.39119999999997,4.395879223011434E-4
bio_asc_24,-158.52959999999996,4.395879223011434E-4
bio_asc_24,-151.66799999999998,4.395879223011434E-4
bio_asc_24,-144.80639999999997,4.395879223011434E-4
bio_asc_24,-137.94479999999996,4.395879223011434E-4
bio_asc_24,-131.08319999999995,4.395879223011434E-4
bio_asc_24,-124.22159999999997,4.395879223011434E-4
bio_asc_24,-117.35999999999999,4.395879223011434E-4
bio_asc_24,-110.49839999999998,4.395879223011434E-4
bio_asc_24,-103.63679999999997,4.395879223011434E-4
bio_asc_24,-96.77519999999996,4.395879223011434E-4
bio_asc_24,-89.91359999999995,4.395879223011434E-4
bio_asc_24,-83.05199999999996,4.395879223011434E-4
bio_asc_24,-76.19039999999998,4.395879223011434E-4
bio_asc_24,-69.32879999999997,4.395879223011434E-4
bio_asc_24,-62.46719999999996,4.395879223011434E-4
bio_asc_24,-55.60559999999995,4.395879223011434E-4
bio_asc_24,-48.74399999999997,4.395879223011434E-4
bio_asc_24,-41.88239999999996,4.395879223011434E-4
bio_asc_24,-35.02079999999995,4.395879223011434E-4
bio_asc_24,-28.15919999999994,4.395879223011434E-4
bio_asc_24,-21.29759999999993,4.395879223011434E-4
bio_asc_24,-14.435999999999979,4.395879223011434E-4
bio_asc_24,-7.574399999999969,4.395879223011434E-4
bio_asc_24,-0.7127999999999588,4.510019498411566E-4
bio_asc_24,6.148799999999994,4.870523698627949E-4
bio_asc_24,13.010400000000061,5.25982934050262E-4
bio_asc_24,19.872000000000014,5.680235335603356E-4
bio_asc_24,26.73360000000008,6.134222494438291E-4
bio_asc_24,33.595200000000034,6.62446953356266E-4
bio_asc_24,40.456800000000044,7.153869373723865E-4
bio_asc_24,47.318400000000054,7.725544273853302E-4
bio_asc_24,54.18000000000001,8.342863875441253E-4
bio_asc_24,61.041600000000074,9.009467321448028E-4
bio_asc_24,67.90320000000003,9.72928071860224E-4
bio_asc_24,74.7648000000001,0.0010506543330848217
bio_asc_24,81.62640000000005,0.0011345830280333757
bio_asc_24,88.488,0.001225207932293415
bio_asc_24,95.34960000000007,0.0013230618787929416
bio_asc_24,102.21120000000002,0.0014287199592217803
bio_asc_24,109.07280000000009,0.0015428027836605906
bio_asc_24,115.93440000000004,0.0016659798566251993
bio_asc_24,122.79600000000005,0.0017989735351875424
bio_asc_24,129.65760000000006,0.0019425633363425732
bio_asc_24,136.5192,0.002097590360790491
bio_asc_24,143.38080000000008,0.0022649611346423626
bio_asc_24,150.24240000000003,0.002445654012262821
bio_asc_24,157.10400000000004,0.0026407239492982626
bio_asc_24,163.96560000000005,0.0028513085562735796
bio_asc_24,170.82720000000006,0.0030786339193582535
bio_asc_24,177.68880000000007,0.003324023447930813
bio_asc_24,184.55040000000002,0.0035889018326997757
bio_asc_24,191.41200000000003,0.0038748050574213266
bio_asc_24,198.27360000000004,0.004183388780802488
bio_asc_24,205.13520000000005,0.004516435321420431
bio_asc_24,211.99680000000006,0.004875867627561092
bio_asc_24,218.85840000000007,0.005263753235340118
bio_asc_24,225.72000000000003,0.0056823198683559895
bio_asc_24,232.5816000000001,0.006133964750915766
bio_asc_24,239.44320000000005,0.006621268577873707
bio_asc_24,246.3048000000001,0.0071470062248408794
bio_asc_24,253.16640000000007,0.007714164908975363
bio_asc_24,260.028,0.008325955830514431
bio_asc_24,266.8896,0.008985821157693863
bio_asc_24,273.75120000000004,0.009697476401925087
bio_asc_24,280.6128000000001,0.010464897379279137
bio_asc_24,287.47440000000006,0.011292356997728348
bio_asc_24,294.336,0.012184437364339828
bio_asc_24,301.19759999999997,0.013146054930984974
bio_asc_24,308.05920000000015,0.014182474464178085
bio_asc_24,314.9208000000001,0.015299337916076183
bio_asc_24,321.78240000000005,0.016502682119607925
bio_asc_24,328.644,0.017798960208892822
bio_asc_24,335.50559999999996,0.0191950760781765
bio_asc_24,342.36720000000014,0.020698383450508118
bio_asc_24,349.2288000000001,0.02231675572693348
bio_asc_24,356.09040000000005,0.02405855804681778
bio_asc_24,362.952,0.02593269944190979
bio_asc_24,369.81360000000006,0.0279486533254385
bio_asc_24,376.67520000000013,0.030116477981209755
bio_asc_24,383.5368000000001,0.03244683891534805
bio_asc_24,390.39840000000004,0.034951016306877136
bio_asc_24,397.26,0.03764094412326813
bio_asc_24,404.12160000000017,0.04052920266985893
bio_asc_24,410.9832000000001,0.04362902417778969
bio_asc_24,417.8448000000001,0.04695433750748634
bio_asc_24,424.70640000000003,0.05051971599459648
bio_asc_24,431.568,0.054340384900569916
bio_asc_24,438.42960000000016,0.05843222141265869
bio_asc_24,445.2912000000001,0.0628117024898529
bio_asc_24,452.15280000000007,0.0674959048628807
bio_asc_24,459.0144,0.12974457442760468
bio_asc_24,465.876,0.13868167996406555
bio_asc_24,472.73760000000016,0.14812959730625153
bio_asc_24,479.5992000000001,0.1661190390586853
bio_asc_24,486.46080000000006,0.17705190181732178
bio_asc_24,493.3224,0.18854165077209473
bio_asc_24,500.18399999999997,0.20059527456760406
bio_asc_24,507.04560000000015,0.24493224918842316
bio_asc_24,513.9072000000001,0.2594384253025055
bio_asc_24,520.7688,0.2744912803173065
bio_asc_24,527.6304,0.2900753915309906
bio_asc_24,534.4920000000001,0.30617108941078186
bio_asc_24,541.3536000000001,0.3226962387561798
bio_asc_24,548.2152000000001,0.33593520522117615
bio_asc_24,555.0768,0.3486766815185547
bio_asc_24,561.9384,0.3616383671760559
bio_asc_24,568.8000000000001,0.37480446696281433
bio_asc_24,575.6616000000001,0.3880886137485504
bio_asc_24,582.5232000000001,0.39860835671424866
bio_asc_24,589.3848,0.40922263264656067
bio_asc_24,596.2464,0.4199221432209015
bio_asc_24,603.1080000000001,0.43069741129875183
bio_asc_24,609.9696000000001,0.43776050209999084
bio_asc_24,616.8312000000001,0.4415084421634674
bio_asc_24,623.6928,0.4452631175518036
bio_asc_24,630.5544000000001,0.4490239918231964
bio_asc_24,637.416,0.45207569003105164
bio_asc_24,644.2776000000001,0.45381417870521545
bio_asc_24,651.1392000000001,0.4555538296699524
bio_asc_24,658.0008,0.4572945535182953
bio_asc_24,664.8624000000001,0.45903632044792175
bio_asc_24,671.724,0.460779070854187
bio_asc_24,678.5856000000001,0.46252280473709106
bio_asc_24,685.4472000000001,0.46426746249198914
bio_asc_24,692.3088,0.46601295471191406
bio_asc_24,699.1704000000001,0.4677593410015106
bio_asc_24,706.032,0.46950647234916687
bio_asc_24,712.8936000000001,0.4712543487548828
bio_asc_24,719.7552000000001,0.47300294041633606
bio_asc_24,726.6168000000001,0.4747522175312042
bio_asc_24,733.4784000000001,0.47650209069252014
bio_asc_24,740.34,0.4782525599002838
bio_asc_24,747.2016000000002,0.4800035357475281
bio_asc_24,754.0632000000002,0.48175498843193054
bio_asc_24,760.9248000000001,0.4835069477558136
bio_asc_24,767.7864000000001,0.4852592647075653
bio_asc_24,774.648,0.48701196908950806
bio_asc_24,781.5096000000002,0.4887649714946747
bio_asc_24,788.3711999999999,0.4905182719230652
bio_asc_24,795.2328000000001,0.4922718107700348
bio_asc_24,802.0944000000001,0.4940255284309387
bio_asc_24,808.956,0.4957793951034546
bio_asc_24,815.8176000000002,0.4975333511829376
